game_id,weather___humidity_pct,travel___v_dist_from_home,home_field___h_home__ovr_wr_last_4_games,home_field___v_visitor__pfr_wr_ytd,rankings___v__offensedvoa,line___h_close_line,line___h_ml,team_history___h_open_wr_ytd,rankings___h__s_t_dvoa,travel___h_body_clock_from_last_wk,weather___temperature,home_field___v_visitor__open_wr_ytd,travel___v_tz_change_last_10_days,team_history___v_pfr_wr_past_5_games,team_history___v_close_wr_past_5_games,team_history___v_open_wr_ytd,time_date___is_playoffs,home_field___h_home__open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,travel___h_tz_change_last_10_days,line___pfr_ou,team_history___h_ovr_wr_past_3_seasons,travel___v_body_clock_from_last_wk,team_history___h_close_wr_past_2_seasons,rankings___h__estim_winrate,matchup___is_same_conf,matchup___h_wr_past_5_games,time_date___is_superbowl,home_field___h_home__pfr_wr_last_4_games,rankings___h__offensedvoa,team_history___v_open_wr_past_2_seasons,time_date___is_sunday,team_history___h_close_wr_ytd,rankings___v__dave_or_wtddvoa,rankings___h__s_t_rank,travel___v_travel_from_last_10_days,weather___wind_mph,team_history___h_open_wr_past_2_seasons,weather___is_grass,team_history___v_pfr_wr_past_3_seasons,rankings___h__dave_or_wtddvoa,home_field___h_home__close_wr_last_4_games,team_history___v_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,home_field___v_visitor__close_wr_ytd,matchup___is_same_division,rankings___h__defensedvoa,rankings___h__def_rank,rankings___v__s_t_rank,matchup___h_wr_ytd,line___h_pfr_line,rankings___v__defensedvoa,team_history___v_open_wr_past_5_games,weather___is_dome,team_history___v_ovr_wr_past_5_games,weather___wind_chill,team_history___h_pfr_wr_past_2_seasons,travel___h_same_stadium_last_game,travel___v_tz_change_last_game,line___v_ml,time_date___day_of_week,home_field___h_home__pfr_wr_ytd,time_date___week_id,team_history___h_ovr_wr_ytd,home_field___h_home__pfr_wr_last_8_games,rankings___v__estim_winrate,team_history___h_ovr_wr_past_5_games,travel___h_travel_from_last_game,time_date___game_time_local,travel___v_same_stadium_last_game,team_history___h_open_wr_past_3_seasons,rankings___v__off_rank,travel___h_days_since_last_game,travel___v_travel_from_last_game_decay,home_field___v_visitor__pfr_wr_last_8_games,team_history___h_open_wr_past_5_games,team_history___h_pfr_wr_ytd,home_field___h_consecutive_home,travel___h_travel_from_last_10_days,team_history___v_close_wr_past_3_seasons,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__close_wr_last_4_games,line___open_ou,team_history___v_ovr_wr_ytd,home_field___h_is_home,home_field___v_visitor__open_wr_last_4_games,travel___v_travel_from_last_game,team_history___v_pfr_wr_past_2_seasons,travel___v_home_body_time,line___close_ou,team_history___v_ovr_wr_past_3_seasons,team_history___h_pfr_wr_past_3_seasons,rankings___v__totaldvoa,home_field___h_home__open_wr_last_4_games,time_date___game_time_eastern,line___h_open_line,team_history___h_pfr_wr_past_5_games,home_field___h_home__ovr_wr_last_8_games,home_field___v_visitor__close_wr_last_8_games,home_field___h_home__close_wr_ytd,team_history___v_open_wr_past_3_seasons,travel___h_tz_change_last_game,team_history___v_close_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,team_history___h_close_wr_past_5_games,home_field___v_consecutive_visitor,matchup___h_wr_past_3_seasons,rankings___h__totaldvoa,matchup___h_wr_past_2_seasons,rankings___v__s_t_dvoa,rankings___v__def_rank,home_field___v_visitor__ovr_wr_ytd,team_history___v_pfr_wr_ytd,travel___v_days_since_last_game,home_field___h_home__open_wr_last_8_games,home_field___v_visitor__ovr_wr_last_8_games,team_history___v_ovr_wr_past_2_seasons,travel___h_travel_from_last_game_decay,home_field___v_visitor__pfr_wr_last_4_games,home_field___h_home__ovr_wr_ytd,rankings___h__off_rank,home_field___v_is_home,home_field___h_home__close_wr_last_8_games,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold,score
200710070nwe,85.0,10.45147125798864,1.0,0.75,-1.1,-15.5,-1600,1.0,4.7,13.0,56.0,0.75,0.0,0.75,0.75,0.75,0.0,1.0,1.0,0.0,48.0,1.0,13.0,1.0,0.975,1.0,0.5,0.0,1.0,46.7,0.75,1.0,1.0,-8.8,9.0,10.45147125798864,8.0,1.0,0,0.75,56.8,1.0,0.75,1.0,0.75,0.0,-20.9,2.0,2.0,0.5,-15.5,19.6,0.75,1,0.5,56.0,1.0,0,0.0,1050,6.0,1.0,5.0,1.0,1.0,0.5,1.0,13.586098004537686,13.0,0,1.0,19.0,6.0,10.45147125798864,1.0,1.0,1.0,1,13.586098004537686,0.75,1.0,1.0,47.5,0.5,1.0,1.0,10.45147125798864,0.75,13.0,48.0,0.5,1.0,-10.9,1.0,13.0,-16.5,1.0,1.0,1.0,1.0,0.75,0.0,0.75,0.0,1.0,1,0.5,72.4,0.5,9.7,27.0,0.5,0.75,7.0,1.0,0.0,0.5,13.586098004537686,1.0,1.0,1.0,0.0,1.0,1,1,5,2007,17,15.5,1,training,4,0.8358641
200711180min,0.0,29.82999778710016,0.5,0.3333333333333333,-19.1,-4.5,-230,0.5,1.7,12.0,68.0,0.3333333333333333,2.0,0.2,0.2,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,35.5,0.3333333333333333,10.0,0.4444444444444444,0.5444444444444445,0.0,0.5,0.0,0.5,2.5,0.3333333333333333,1.0,0.4444444444444444,-34.1,11.0,29.82999778710016,0.0,0.5,0,0.3333333333333333,2.2,0.5,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,1.6,16.0,23.0,0.5,-4.5,13.1,0.2,1,0.0,68.0,0.4444444444444444,0,2.0,190,6.0,0.4444444444444444,11.0,0.3333333333333333,0.5,0.17777777777777778,0.4,5.217279900062871,12.0,0,0.5,28.0,7.0,29.82999778710016,0.75,0.5,0.4444444444444444,1,5.217279900062871,0.3333333333333333,0.75,0.75,36.5,0.2222222222222222,1.0,0.75,29.82999778710016,0.3333333333333333,10.0,35.5,0.2222222222222222,0.4444444444444444,-35.3,0.5,13.0,-6.5,0.4,0.5,0.75,0.4444444444444444,0.3333333333333333,0.0,0.3333333333333333,0.25,0.4,1,0.5,2.6,0.5,-3.1,24.0,0.2222222222222222,0.3333333333333333,7.0,0.5,0.25,0.2222222222222222,5.217279900062871,0.75,0.3333333333333333,15.0,0.0,0.5,1,1,11,2007,7,4.5,1,training,4,1.0852355
200910040chi,70.0,4.596032875165277,1.0,0.3333333333333333,-27.9,-9.5,-500,0.6666666666666666,2.5,10.0,53.0,0.3333333333333333,-1.0,0.4,0.4,0.3333333333333333,0.0,0.6666666666666666,0.5789473684210527,2.0,43.0,0.5142857142857142,13.0,0.4736842105263158,0.3666666666666667,1.0,0.5,0.0,1.0,-22.2,0.4473684210526316,1.0,0.6666666666666666,-30.2,9.0,4.596032875165277,14.0,0.4736842105263158,1,0.42857142857142855,5.0,1.0,0.4473684210526316,0.4571428571428571,0.3333333333333333,1.0,-4.0,12.0,3.0,0.5,-9.5,33.9,0.3,1,0.2,53.0,0.4736842105263158,0,-1.0,400,6.0,0.6666666666666666,4.0,0.6666666666666666,1.0,0.16666666666666666,0.6,35.18508809737443,12.0,0,0.4428571428571429,30.0,7.0,4.596032875165277,0.0,0.4,0.6666666666666666,1,35.18508809737443,0.42857142857142855,0.0,0.0,38.0,0.3333333333333333,1.0,0.0,4.596032875165277,0.42105263157894735,13.0,43.0,0.22857142857142854,0.4571428571428571,-56.2,1.0,13.0,-11.0,0.4,1.0,0.0,0.6666666666666666,0.42857142857142855,2.0,0.3333333333333333,0.0,0.4,1,0.5,-15.8,1.0,5.6,30.0,0.3333333333333333,0.3333333333333333,7.0,1.0,0.0,0.05263157894736842,35.18508809737443,0.0,0.6666666666666666,28.0,0.0,1.0,1,1,4,2009,24,9.5,1,training,4,0.88713455
201410120min,0.0,10.515203027692806,0.5,0.6,-3.9,-1.0,-120,0.4,1.3,12.0,53.0,0.6,-1.0,0.6,0.6,0.6,0.0,0.4,0.35714285714285715,0.0,43.0,0.4605263157894737,13.0,0.5238095238095238,0.3,1.0,0.6,0.0,0.5,-20.1,0.42857142857142855,1.0,0.4,4.5,15.0,10.515203027692806,0.0,0.4761904761904762,0,0.40540540540540543,-20.6,0.5,0.42857142857142855,0.5263157894736842,0.6,1.0,8.4,26.0,30.0,0.5,-1.5,-22.6,0.6,1,0.6,53.0,0.5238095238095238,0,-1.0,100,6.0,0.4,6.0,0.4,0.5,0.5599999999999999,0.4,5.184549351727688,12.0,0,0.5263157894736842,20.0,10.0,10.515203027692806,0.5,0.4,0.4,1,5.184549351727688,0.40540540540540543,0.5,0.5,43.0,0.6,1.0,0.5,10.515203027692806,0.42857142857142855,13.0,43.0,0.3783783783783784,0.5263157894736842,9.2,0.5,13.0,1.0,0.4,0.5,0.5,0.4,0.40540540540540543,0.0,0.6,0.5,0.4,1,0.75,-27.2,0.5,-9.5,1.0,0.6,0.6,7.0,0.5,0.5,0.4761904761904762,1.9072891656767024,0.5,0.4,28.0,0.0,0.5,-1,-1,6,2014,-14,1.0,0,training,4,0.31103772
201601100min,0.0,29.22420866678857,0.5,0.53125,18.5,5.0,210,0.78125,3.9,12.0,-6.0,0.53125,1.0,0.8,0.8,0.53125,1.0,0.78125,0.5625,0.0,40.0,0.4895833333333333,11.0,0.71875,0.5190258251586375,1.0,0.25,0.0,0.5,0.0,0.5857142857142857,1.0,0.8125,51.1,4.0,22.214737416859123,12.0,0.703125,0,0.5925925925925926,12.8,0.5,0.5571428571428572,0.6666666666666666,0.53125,0.0,-1.8,14.0,3.0,0.0,4.5,-15.2,0.8,1,0.8,-25.0,0.71875,0,1.0,-250,6.0,0.8125,18.0,0.6875,0.75,0.5294328528952108,0.6,5.184549351727688,12.0,0,0.6354166666666666,2.0,7.0,22.214737416859123,0.5625,0.8,0.8125,1,5.184549351727688,0.6018518518518519,0.5625,0.75,42.5,0.625,1.0,0.75,22.214737416859123,0.5571428571428572,10.0,40.5,0.7407407407407407,0.6666666666666666,38.0,0.5,13.0,5.0,0.8,0.75,0.5625,0.8125,0.6111111111111112,0.0,0.53125,1.0,0.8,2,0.0,5.7,0.0,4.2,4.0,0.625,0.53125,7.0,0.6875,0.625,0.6857142857142857,5.184549351727688,0.75,0.6875,16.0,0.0,0.75,1,-1,18,2015,-1,5.0,0,training,4,0.5487325
200912200oti,72.0,12.119552699621384,1.0,0.5384615384615384,8.1,-5.0,-230,0.5384615384615384,-1.7,12.0,35.0,0.5384615384615384,-1.0,0.6,0.6,0.5384615384615384,0.0,0.5384615384615384,0.6333333333333333,0.0,43.0,0.6170212765957447,13.0,0.6166666666666667,0.4923076923076923,1.0,0.5,0.0,1.0,10.0,0.5,1.0,0.4615384615384616,7.7,27.0,7.777636709316006,5.0,0.6166666666666667,1,0.4565217391304348,3.8,0.75,0.5,0.5744680851063829,0.5384615384615384,0.0,10.5,24.0,8.0,0.5,-4.5,4.9,0.6,1,0.8,35.0,0.6333333333333333,1,-1.0,190,6.0,0.5384615384615384,15.0,0.4615384615384616,0.6666666666666666,0.5461538461538461,0.8,0.0,12.0,0,0.5744680851063829,17.0,7.0,7.777636709316006,0.5714285714285714,0.8,0.5384615384615384,2,0.0,0.4565217391304348,0.5714285714285714,0.75,42.5,0.5384615384615384,1.0,0.75,7.777636709316006,0.5,13.0,42.5,0.4130434782608696,0.5744680851063829,6.2,1.0,13.0,-3.0,0.8,0.6666666666666666,0.5714285714285714,0.4615384615384616,0.4891304347826087,0.0,0.5384615384615384,0.5,0.6,2,0.5,-2.1,0.5,2.9,18.0,0.5384615384615384,0.5384615384615384,7.0,0.6666666666666666,0.42857142857142855,0.6,0.0,0.75,0.4615384615384616,14.0,0.0,0.5,-1,1,15,2009,3,5.0,1,training,4,0.76392865
201110230oti,35.0,10.800554129418552,1.0,0.5,9.7,-2.5,-140,0.6,-2.7,13.0,72.0,0.5,-1.0,0.4,0.4,0.5,0.0,0.6,0.42857142857142855,0.0,44.0,0.4594594594594595,13.0,0.4761904761904762,0.78,1.0,0.4,0.0,0.5,19.1,0.4318181818181818,1.0,0.4,5.5,26.0,10.614931705903707,0.0,0.5,1,0.42105263157894735,6.7,0.5,0.3863636363636364,0.4324324324324325,0.5,1.0,-0.7,11.0,7.0,0.5,-2.5,6.4,0.4,1,0.4,72.0,0.4761904761904762,0,-1.0,120,6.0,0.4,7.0,0.6,0.5,0.5499999999999999,0.6,7.997398814114492,12.0,0,0.4864864864864865,13.0,14.0,10.614931705903707,0.3333333333333333,0.6,0.4,1,0.0,0.42105263157894735,0.3333333333333333,0.3333333333333333,43.0,0.5,1.0,0.3333333333333333,10.614931705903707,0.3863636363636364,12.0,44.0,0.4736842105263158,0.4594594594594595,5.5,0.5,13.0,-3.0,0.4,1.0,0.3333333333333333,0.4,0.4736842105263158,-1.0,0.5,0.3333333333333333,0.4,2,0.5,17.0,0.5,2.2,15.0,0.5,0.5,7.0,0.5,0.3333333333333333,0.4090909090909091,0.7755234884997959,0.3333333333333333,0.6,6.0,0.0,0.5,-1,-1,7,2011,-34,2.5,0,training,4,0.5852817
201510250sdg,48.0,7.1066775490731375,0.6666666666666666,0.4,-2.5,-3.5,-195,0.3333333333333333,-6.3,15.0,77.0,0.4,0.0,0.4,0.4,0.4,0.0,0.3333333333333333,0.5,-2.0,47.0,0.525,13.0,0.4090909090909091,0.4666666666666666,1.0,0.8,0.0,0.3333333333333333,6.7,0.42857142857142855,1.0,0.3333333333333333,-4.7,29.0,0.0,4.0,0.4090909090909091,1,0.4864864864864865,-5.6,0.3333333333333333,0.4761904761904762,0.5125,0.4,1.0,8.7,26.0,6.0,0.5,-3.5,3.9,0.4,1,0.4,77.0,0.4090909090909091,0,0.0,170,6.0,0.3333333333333333,7.0,0.3333333333333333,0.3333333333333333,0.58,0.2,31.331155294966386,13.0,0,0.5125,17.0,7.0,0.6891484959801428,0.5,0.2,0.3333333333333333,1,31.331155294966386,0.4864864864864865,0.5,0.5,47.0,0.4,1.0,0.5,7.1066775490731375,0.4761904761904762,13.0,49.0,0.2432432432432433,0.5125,-2.9,0.3333333333333333,16.0,-5.5,0.2,0.6666666666666666,0.5,0.3333333333333333,0.4324324324324325,-2.0,0.4,0.5,0.2,1,0.75,-8.3,1.0,3.5,17.0,0.4,0.4,14.0,0.3333333333333333,0.5,0.2380952380952381,31.331155294966386,0.5,0.3333333333333333,9.0,0.0,0.3333333333333333,-1,-1,7,2015,-8,3.5,0,training,4,0.7672303
200811020ram,0.0,22.6565774911062,0.3333333333333333,0.7142857142857143,18.5,3.0,150,0.35714285714285715,0.3,13.0,68.0,0.7142857142857143,-1.0,0.6,0.6,0.7142857142857143,0.0,0.35714285714285715,0.21739130434782608,-1.0,50.0,0.21739130434782608,13.0,0.32608695652173914,0.2571428571428572,1.0,0.0,0.0,0.3333333333333333,-12.9,0.6086956521739131,1.0,0.35714285714285715,16.9,19.0,9.938059674373047,0.0,0.2608695652173913,0,0.5869565217391305,-31.3,0.3333333333333333,0.6086956521739131,0.32608695652173914,0.7142857142857143,1.0,19.6,28.0,21.0,0.5,3.0,1.9,0.6,1,0.4,68.0,0.3478260869565217,0,-1.0,-170,6.0,0.42857142857142855,9.0,0.2857142857142857,0.3333333333333333,0.6428571428571429,0.4,19.23763835601373,12.0,0,0.2608695652173913,6.0,7.0,9.938059674373047,0.5,0.5,0.42857142857142855,1,19.23763835601373,0.6086956521739131,0.5,0.5,49.5,0.5714285714285714,1.0,0.5,9.938059674373047,0.5869565217391305,11.0,50.0,0.5217391304347826,0.3478260869565217,16.6,0.3333333333333333,13.0,2.5,0.6,0.3333333333333333,0.5,0.35714285714285715,0.6086956521739131,-1.0,0.7142857142857143,0.25,0.5,2,0.0,-32.2,0.0,0.0,15.0,0.5714285714285714,0.7142857142857143,7.0,0.3333333333333333,0.25,0.5217391304347826,19.23763835601373,0.5,0.2857142857142857,27.0,0.0,0.3333333333333333,-1,-1,9,2008,-21,3.0,0,training,4,0.17400163
201009190gnb,51.0,9.434700962961154,0.5,0.0,-24.5,-13.0,-680,1.0,15.3,13.0,58.0,0.0,-1.0,0.5,0.5,0.0,0.0,1.0,0.6666666666666666,-1.0,43.0,0.5294117647058824,13.0,0.6944444444444444,0.5190258251586375,0.0,0.5,0.0,0.5,26.2,0.5,1.0,1.0,-12.1,3.0,9.434700962961154,4.0,0.6944444444444444,1,0.4696969696969697,17.7,0.5,0.5,0.5882352941176471,0.0,0.0,3.3,21.0,9.0,0.5,-13.0,1.8,0.5,1,0.4,58.0,0.6944444444444444,0,-1.0,490,6.0,1.0,2.0,1.0,0.5,0.5294328528952108,0.6,13.690834751467852,12.0,0,0.6029411764705882,25.0,7.0,9.434700962961154,0.5,0.7,1.0,1,13.690834751467852,0.4696969696969697,0.5,0.5,43.5,0.0,1.0,0.5,9.434700962961154,0.5,13.0,43.0,0.3939393939393939,0.6029411764705882,-19.6,0.5,13.0,-13.5,0.8,0.5,0.5,1.0,0.4696969696969697,-1.0,0.0,0.5,0.8,1,0.5,38.2,0.5,6.7,20.0,0.0,0.0,7.0,0.5,0.5,0.35294117647058826,13.690834751467852,0.5,1.0,6.0,0.0,0.5,1,1,2,2010,27,13.0,1,training,4,1.0787964
201411020min,0.0,17.44967671568731,0.3333333333333333,0.375,-2.2,1.0,-105,0.5,2.4,13.0,50.0,0.375,0.0,0.2,0.2,0.375,0.0,0.5,0.3541666666666667,-1.0,44.0,0.451219512195122,12.0,0.5416666666666666,0.3375,1.0,0.6,0.0,0.3333333333333333,-27.7,0.3333333333333333,1.0,0.5,-6.5,12.0,12.825329878673694,10.0,0.5,0,0.4634146341463415,-24.5,0.3333333333333333,0.3333333333333333,0.5365853658536586,0.375,0.0,-0.9,15.0,29.0,0.5,0.0,-1.2,0.2,1,0.4,50.0,0.5416666666666666,0,0.0,-115,6.0,0.5,9.0,0.375,0.3333333333333333,0.425,0.4,20.09875587238673,12.0,0,0.5365853658536586,17.0,7.0,12.825329878673694,0.5,0.6,0.5,1,20.09875587238673,0.4634146341463415,0.5,0.5,44.0,0.375,1.0,0.5,12.825329878673694,0.3333333333333333,13.0,44.0,0.3902439024390244,0.5365853658536586,-6.5,0.3333333333333333,13.0,-1.0,0.6,0.3333333333333333,0.5,0.5,0.4634146341463415,-1.0,0.375,0.25,0.6,2,0.5,-24.4,1.0,-5.5,14.0,0.375,0.375,6.0,0.3333333333333333,0.25,0.25,20.09875587238673,0.5,0.375,32.0,0.0,0.3333333333333333,1,1,9,2014,3,1.0,1,training,4,0.66143024
201110090atl,0.0,11.350108395099134,1.0,0.75,39.2,6.0,205,0.25,-0.1,18.0,68.0,0.75,1.0,0.8,0.8,0.75,0.0,0.25,0.7142857142857143,3.0,53.0,0.6486486486486487,20.0,0.5714285714285714,0.525,1.0,0.6666666666666666,0.0,1.0,6.3,0.6666666666666666,1.0,0.25,22.4,14.0,11.350108395099134,0.0,0.5714285714285714,0,0.6707317073170732,6.5,1.0,0.6666666666666666,0.6216216216216216,0.75,0.0,1.2,10.0,19.0,0.5,6.5,8.3,0.8,1,1.0,68.0,0.5714285714285714,0,1.0,-255,6.0,0.25,5.0,0.5,1.0,0.875,0.4,40.375716962055286,21.0,0,0.6216216216216216,2.0,7.0,11.350108395099134,0.5,0.2,0.25,1,40.375716962055286,0.6707317073170732,0.5,0.5,53.0,1.0,1.0,0.5,11.350108395099134,0.6666666666666666,20.0,53.5,0.7073170731707317,0.6216216216216216,29.7,1.0,21.0,4.0,0.2,1.0,0.5,0.25,0.6707317073170732,3.0,0.75,1.0,0.2,1,0.5,4.9,0.5,-1.3,18.0,1.0,0.75,7.0,1.0,1.0,0.75,40.375716962055286,0.5,0.5,14.0,0.0,1.0,-1,-1,5,2011,-11,6.0,0,training,4,0.058907837
201210070jax,53.0,12.995604563393725,0.0,0.75,-11.2,6.0,215,0.5,-2.7,16.0,88.0,0.75,1.0,0.8,0.8,0.75,0.0,0.5,0.3,0.0,40.0,0.3888888888888889,15.0,0.45,0.175,0.0,0.0,0.0,0.0,-14.5,0.55,1.0,0.375,19.4,22.0,15.644197729845404,3.0,0.4,1,0.5657894736842105,-21.7,0.0,0.525,0.5,0.75,0.0,10.8,23.0,3.0,0.5,6.5,-24.8,0.8,1,0.8,88.0,0.475,1,1.0,-255,6.0,0.5,5.0,0.25,0.0,0.775,0.4,0.0,16.0,0,0.4722222222222222,21.0,7.0,15.644197729845404,0.5,0.6,0.5,2,0.0,0.5526315789473685,0.5,0.5,41.0,0.75,1.0,0.5,15.644197729845404,0.55,15.0,39.0,0.6052631578947368,0.5138888888888888,22.5,0.0,16.0,5.5,0.6,0.0,0.5,0.375,0.6052631578947368,0.0,0.75,0.5,0.5,2,0.5,-28.0,0.5,9.0,1.0,0.75,0.75,6.0,0.0,0.5,0.55,0.0,0.5,0.25,24.0,0.0,0.0,-1,-1,5,2012,-38,6.0,0,training,4,0.31536365
200712300mia,59.0,13.815674522646372,0.25,0.36666666666666653,10.2,3.0,125,0.5,-2.5,13.0,81.0,0.43333333333333335,0.0,0.4,0.4,0.43333333333333335,0.0,0.4642857142857143,0.06666666666666668,0.0,45.0,0.06666666666666668,13.0,0.4,0.5190258251586375,1.0,0.5,0.0,0.25,-10.0,0.43333333333333335,1.0,0.4,1.1,21.0,13.815674522646372,22.0,0.5,1,0.36666666666666653,-31.2,0.25,0.36666666666666653,0.4,0.36666666666666653,0.0,16.4,32.0,13.0,0.5,3.0,9.0,0.6,1,0.6,81.0,0.4,0,0.0,-145,6.0,0.35714285714285715,17.0,0.06666666666666668,0.16666666666666666,0.5294328528952108,0.2,18.461105811685353,13.0,0,0.5,8.0,7.0,13.815674522646372,0.21428571428571427,0.6,0.4,1,18.461105811685353,0.36666666666666653,0.21428571428571427,0.25,47.0,0.4,1.0,0.25,13.815674522646372,0.36666666666666653,13.0,45.0,0.4,0.4,1.2,0.375,13.0,2.5,0.6,0.16666666666666666,0.21428571428571427,0.35714285714285715,0.43333333333333335,0.0,0.36666666666666653,0.25,0.6,1,0.5,-28.8,0.5,0.1,23.0,0.4,0.36666666666666653,7.0,0.25,0.14285714285714285,0.4,18.461105811685353,0.25,0.07142857142857142,23.0,0.0,0.16666666666666666,-1,-1,17,2007,-13,3.0,0,training,4,0.3309213
200801200gnb,49.0,14.463679751961452,1.0,0.6875,-2.5,-7.5,-305,0.7647058823529411,2.4,18.0,-1.0,0.6875,0.0,0.8,0.8,0.6666666666666666,1.0,0.7647058823529411,0.8235294117647058,0.0,41.5,0.8235294117647058,18.0,0.7941176470588235,0.5190258251586375,1.0,1.0,0.0,1.0,17.3,0.6666666666666666,1.0,0.7941176470588235,-1.7,8.0,14.63861073396311,12.0,0.7647058823529411,1,0.6666666666666666,19.4,1.0,0.6666666666666666,0.7941176470588235,0.6875,0.0,-1.3,15.0,20.0,1.0,-7.5,-2.9,0.8,1,0.6,-23.0,0.7941176470588235,1,0.0,255,6.0,0.7941176470588235,20.0,0.8235294117647058,0.8125,0.5294328528952108,0.8,0.0,18.0,0,0.7647058823529411,19.0,8.0,14.63861073396311,1.0,0.8,0.7941176470588235,3,0.0,0.6666666666666666,1.0,1.0,43.5,0.6666666666666666,1.0,1.0,14.63861073396311,0.6666666666666666,19.0,41.0,0.6666666666666666,0.7941176470588235,-0.6,1.0,19.0,-6.5,0.8,0.875,1.0,0.7941176470588235,0.6666666666666666,0.0,0.6666666666666666,1.0,0.8,3,1.0,21.0,1.0,-1.0,14.0,0.625,0.6666666666666666,7.0,0.75,1.0,0.6666666666666666,0.0,1.0,0.8235294117647058,5.0,0.0,0.8125,-1,-1,20,2007,-3,7.5,0,training,4,0.5398338
201510110phi,54.0,17.928141655846535,0.0,0.5,5.9,-6.5,-290,0.25,-0.9,13.0,67.0,0.25,1.0,0.4,0.4,0.25,0.0,0.25,0.55,0.0,49.5,0.5675675675675675,12.0,0.5,0.45,1.0,0.25,0.0,0.0,-13.0,0.35,1.0,0.25,-7.4,20.0,17.928141655846535,6.0,0.45,1,0.4736842105263158,2.0,0.0,0.375,0.4864864864864865,0.5,0.0,-14.1,5.0,15.0,0.5,-6.0,20.9,0.2,1,0.4,67.0,0.475,0,1.0,230,6.0,0.25,5.0,0.25,0.0,0.35,0.4,1.9661519946586024,13.0,0,0.472972972972973,8.0,7.0,17.928141655846535,0.5,0.4,0.25,1,1.9661519946586024,0.4736842105263158,0.0,0.5,48.5,0.25,1.0,0.0,17.928141655846535,0.4,12.0,49.5,0.5263157894736842,0.472972972972973,-14.5,0.0,13.0,-5.0,0.4,0.0,0.5,0.25,0.4736842105263158,0.0,0.5,0.0,0.4,1,0.0,0.1,0.5,0.4,32.0,0.25,0.5,7.0,0.0,0.0,0.4,1.9661519946586024,0.5,0.25,26.0,0.0,0.0,1,1,5,2015,22,6.5,1,training,4,0.5657508
200911010oti,40.0,7.777636709316006,0.0,0.5,13.3,-3.0,-165,0.16666666666666666,-6.7,16.0,59.0,0.5,0.0,0.4,0.4,0.5,0.0,0.16666666666666666,0.5652173913043478,0.0,44.5,0.575,16.0,0.5869565217391305,0.21666666666666667,1.0,0.6,0.0,0.0,-17.8,0.3636363636363637,1.0,0.16666666666666666,6.2,30.0,0.0,11.0,0.5434782608695652,1,0.475,-33.4,0.0,0.3181818181818182,0.55,0.5,1.0,20.3,28.0,10.0,0.0,-3.0,11.1,0.4,1,0.6,59.0,0.5652173913043478,0,-1.0,145,6.0,0.16666666666666666,8.0,0.0,0.0,0.6666666666666666,0.0,16.600265301465473,15.0,0,0.525,11.0,14.0,0.7542127250734943,0.6666666666666666,0.0,0.16666666666666666,1,0.0,0.4875,0.6666666666666666,0.6666666666666666,44.0,0.5,1.0,0.6666666666666666,7.777636709316006,0.3181818181818182,16.0,44.0,0.5,0.525,3.5,0.0,16.0,-3.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.525,-1.0,0.5,0.3333333333333333,0.0,1,0.6,-44.7,0.6666666666666667,1.2,25.0,0.5,0.5,14.0,0.0,0.3333333333333333,0.3636363636363637,1.6097603678203058,0.6666666666666666,0.0,25.0,0.0,0.0,1,1,8,2009,17,3.0,1,training,4,0.21967852
200909270rav,96.0,5.544067420053612,1.0,0.0,-25.5,-13.5,-800,1.0,-9.1,10.0,72.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,3.0,38.5,0.5405405405405406,11.0,0.7619047619047619,0.5190258251586375,1.0,0.5,0.0,1.0,36.4,0.3888888888888889,1.0,1.0,-20.1,28.0,28.401040497089177,6.0,0.7857142857142857,0,0.5441176470588235,19.5,1.0,0.3888888888888889,0.5135135135135135,0.0,1.0,-6.8,10.0,9.0,0.5,-13.5,26.4,0.0,1,0.0,72.0,0.7619047619047619,0,2.0,600,6.0,1.0,3.0,1.0,1.0,0.5294328528952108,0.8,41.014198714050224,13.0,0,0.5405405405405406,30.0,7.0,28.401040497089177,0.0,0.8,1.0,1,41.014198714050224,0.5588235294117647,0.0,0.0,40.0,0.0,1.0,0.0,28.401040497089177,0.3611111111111111,13.0,38.0,0.4117647058823529,0.5135135135135135,-48.4,1.0,13.0,-14.0,0.8,1.0,0.0,1.0,0.5147058823529411,3.0,0.0,0.0,0.8,2,0.5,34.1,1.0,3.5,28.0,0.0,0.0,7.0,1.0,0.0,0.2222222222222222,41.014198714050224,0.0,1.0,3.0,0.0,1.0,1,1,3,2009,31,13.5,1,training,4,0.86193055
