weather___is_dome,travel___v_body_clock_from_last_wk,time_date___is_superbowl,rankings___v__estim_winrate,home_field___h_is_home,home_field___v_visitor__open_wr_ytd,time_date___week_id,team_history___v_close_wr_past_5_games,team_history___v_open_wr_past_3_seasons,home_field___h_home__ovr_wr_last_8_games,rankings___v__defensedvoa,travel___v_travel_from_last_game,weather___is_grass,weather___wind_mph,home_field___h_home__ovr_wr_last_4_games,line___pfr_ou,team_history___h_open_wr_past_5_games,travel___v_tz_change_last_10_days,home_field___v_consecutive_visitor,rankings___h__defensedvoa,home_field___h_consecutive_home,home_field___v_visitor__open_wr_last_4_games,time_date___day_of_week,team_history___v_open_wr_past_5_games,home_field___h_home__pfr_wr_ytd,travel___v_days_since_last_game,team_history___v_pfr_wr_ytd,home_field___v_visitor__ovr_wr_last_8_games,team_history___h_pfr_wr_past_5_games,travel___v_same_stadium_last_game,home_field___v_visitor__close_wr_last_8_games,home_field___h_home__ovr_wr_ytd,line___close_ou,weather___humidity_pct,home_field___v_visitor__close_wr_last_4_games,line___open_ou,home_field___v_visitor__open_wr_last_8_games,travel___h_travel_from_last_game,line___h_ml,team_history___h_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_2_seasons,rankings___v__s_t_dvoa,rankings___h__off_rank,team_history___v_open_wr_past_2_seasons,travel___h_tz_change_last_10_days,rankings___v__off_rank,time_date___is_sunday,team_history___h_close_wr_past_2_seasons,matchup___is_same_conf,team_history___v_ovr_wr_past_2_seasons,line___h_pfr_line,team_history___h_close_wr_past_3_seasons,home_field___h_home__open_wr_last_4_games,travel___v_travel_from_last_game_decay,home_field___h_home__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,travel___h_body_clock_from_last_wk,home_field___h_home__pfr_wr_last_8_games,weather___temperature,weather___wind_chill,home_field___v_visitor__close_wr_ytd,line___v_ml,home_field___h_home__open_wr_last_8_games,time_date___game_time_local,team_history___h_ovr_wr_past_2_seasons,rankings___h__s_t_rank,matchup___h_wr_past_5_games,rankings___v__dave_or_wtddvoa,team_history___h_open_wr_past_3_seasons,home_field___h_home__close_wr_ytd,home_field___h_home__close_wr_last_4_games,matchup___h_wr_ytd,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_5_games,time_date___is_playoffs,team_history___h_ovr_wr_past_5_games,rankings___h__estim_winrate,team_history___v_pfr_wr_past_3_seasons,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,team_history___h_close_wr_past_5_games,rankings___v__def_rank,travel___h_travel_from_last_game_decay,time_date___game_time_eastern,matchup___is_same_division,travel___h_same_stadium_last_game,home_field___v_visitor__pfr_wr_last_4_games,game_id,team_history___h_pfr_wr_ytd,rankings___h__totaldvoa,rankings___h__offensedvoa,team_history___v_open_wr_ytd,team_history___v_close_wr_past_3_seasons,team_history___h_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,team_history___h_open_wr_ytd,rankings___v__offensedvoa,home_field___h_home__open_wr_ytd,line___h_close_line,travel___v_home_body_time,team_history___h_close_wr_ytd,home_field___v_is_home,travel___v_tz_change_last_game,travel___v_dist_from_home,matchup___h_wr_past_3_seasons,rankings___v__totaldvoa,travel___h_tz_change_last_game,travel___v_travel_from_last_10_days,team_history___h_ovr_wr_ytd,travel___h_travel_from_last_10_days,team_history___v_close_wr_ytd,team_history___v_ovr_wr_past_5_games,line___h_open_line,home_field___h_home__close_wr_last_8_games,rankings___h__s_t_dvoa,home_field___v_visitor__pfr_wr_ytd,rankings___v__s_t_rank,matchup___h_wr_past_2_seasons,team_history___h_pfr_wr_past_2_seasons,team_history___v_close_wr_past_2_seasons,travel___h_days_since_last_game,team_history___h_ovr_wr_past_3_seasons,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold
1,10.0,0.0,0.2857142857142857,1.0,0.38461538461538464,16.0,0.4,0.425531914893617,0.8571428571428571,13.0,36.76163622496964,0,0.0,0.75,48.5,0.4,2.0,2,-0.4,2,0.75,6.0,0.4,0.5714285714285714,7.0,0.35714285714285715,0.14285714285714285,0.4,0,0.5714285714285714,0.9285714285714286,48.5,0.0,0.75,50.0,0.5714285714285714,0.0,-800,0.532608695652174,0.43333333333333335,2.2,1.0,0.38333333333333336,0.0,26.0,1.0,0.6166666666666667,1.0,0.36666666666666653,-14.0,0.532608695652174,0.25,36.76163622496964,0.25,0.5714285714285714,12.0,0.5714285714285714,68.0,68.0,0.38461538461538464,600,0.5714285714285714,12.0,0.7,25.0,0.4,-26.3,0.5543478260869565,0.5714285714285714,0.25,1.0,0.425531914893617,0.14285714285714285,0.4,0.0,0.8,0.75,0.4680851063829787,23.8,12.0,0.4,28.0,0.0,13.0,1.0,1,0.75,200912270nor,0.5714285714285714,29.4,30.2,0.35714285714285715,0.4680851063829787,0.65,0.15384615384615385,0.25,0.5714285714285714,-17.2,0.5714285714285714,-13.5,13.0,0.5714285714285714,0.0,2.0,7.8309242576084115,0.4,-28.0,0.0,36.76163622496964,0.9285714285714286,0.0,0.35714285714285715,0.2,-16.0,0.5714285714285714,-1.2,0.38461538461538464,8.0,0.6666666666666666,0.6166666666666667,0.43333333333333335,8.0,0.6086956521739131,-1,-1,16,2009,-3,13.5,-3,training,2
1,16.0,0.0,0.3888888888888889,1.0,0.5555555555555556,11.0,0.6,0.4418604651162791,0.8,14.8,47.269240121462715,1,15.0,0.75,40.5,1.0,-3.0,2,-7.5,2,0.5,6.0,0.6,0.9444444444444444,7.0,0.5,0.2,1.0,0,0.6,0.8888888888888888,40.5,72.0,0.5,42.0,0.6,0.0,-600,0.6341463414634146,0.38,4.3,18.0,0.4,0.0,26.0,1.0,0.62,1.0,0.32,-10.0,0.6341463414634146,0.875,47.269240121462715,0.875,0.6,13.0,0.9,55.0,55.0,0.5555555555555556,450,0.9,13.0,0.56,1.0,0.8,-21.3,0.6341463414634146,0.9444444444444444,0.875,0.5,0.4418604651162791,0.3333333333333333,0.6,0.0,1.0,0.7555555555555555,0.4302325581395349,20.8,7.0,1.0,29.0,0.0,16.0,1.0,1,0.5,201111200sfo,0.9444444444444444,21.3,3.2,0.5555555555555556,0.4651162790697674,0.62,0.3333333333333333,0.25,0.9444444444444444,-10.6,0.9444444444444444,-10.0,14.0,0.9444444444444444,0.0,-3.0,10.954953051665726,1.0,-21.1,0.0,47.269240121462715,0.8888888888888888,0.0,0.5555555555555556,0.4,-10.0,0.9,10.7,0.5,4.0,1.0,0.62,0.4,7.0,0.5365853658536586,1,1,11,2011,16,10.0,16,training,2
1,15.0,0.0,0.41,1.0,0.55,12.0,0.5,0.4880952380952381,0.6,2.1,35.46461898240697,1,5.0,0.5,42.0,0.6,-2.0,1,4.8,1,1.0,6.0,0.4,0.7,10.0,0.6,0.5,0.6,0,1.0,0.4,42.5,56.0,1.0,41.0,1.0,27.977943380016345,130,0.5238095238095238,0.4807692307692308,-6.8,30.0,0.4807692307692308,-2.0,17.0,1.0,0.4615384615384616,1.0,0.38461538461538464,2.0,0.5238095238095238,0.5,13.046704537098586,0.5,1.0,15.0,0.6,58.0,58.0,0.6,-150,0.6,13.0,0.3076923076923077,28.0,0.0,-8.4,0.4642857142857143,0.7,0.5,0.5,0.4523809523809524,0.4,0.5,0.0,0.4,0.23,0.4642857142857143,-31.8,21.0,0.6,18.0,27.977943380016345,16.0,0.0,0,1.0,201311240rai,0.7,-32.4,-20.9,0.55,0.42857142857142855,0.4230769230769231,0.4,0.5,0.6,-0.1,0.6,3.0,15.0,0.7,0.0,-2.0,35.46461898240697,0.5,-9.1,-2.0,35.46461898240697,0.4,27.977943380016345,0.6,0.2,-1.5,0.6,-6.6,0.6,29.0,0.5,0.4615384615384616,0.4615384615384616,7.0,0.3809523809523809,-1,-1,12,2013,-4,3.0,-4,training,2
1,13.0,0.0,0.5294328528952108,1.0,0.5,1.0,0.5,0.5,0.5,0.32541636495293264,0.0,1,8.0,0.5,42.5,0.5,0.0,1,1.1731354091238233,1,0.5,6.0,0.5,0.5,300.0,0.5,0.5,0.5,0,0.5,0.5,43.0,70.0,0.5,43.0,0.5,0.0,-325,0.5,0.5,0.08030412744388128,16.30955829109341,0.5,0.0,16.07313540912382,1.0,0.5,0.0,0.5,-6.0,0.5,0.5,0.0,0.5,0.5,13.0,0.5,73.0,73.0,0.5,275,0.5,13.0,0.5,16.484069514844315,0.5,1.3540188269370024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5190258251586375,0.5,0.5583272990586526,16.55503258508327,0.5,16.03874004344678,0.0,16.0,0.0,0,0.5,200709090sdg,0.5,0.07465604634322998,1.3056480811006512,0.5,0.5,0.5,0.5,0.5,0.5,1.7395365677045609,0.5,-7.0,15.0,0.5,0.0,0.0,30.868175626123424,0.5,1.493229543808834,0.0,0.0,0.5,0.0,0.5,0.5,-6.5,0.5,-0.05716871832005794,0.5,16.32440260680666,0.5,0.5,0.5,300.0,0.5,1,1,1,2007,11,7.0,11,training,3
1,16.0,0.0,0.7428571428571429,1.0,0.5714285714285714,9.0,0.7,0.5116279069767442,0.3333333333333333,3.1,10.997207052916306,1,18.0,0.3333333333333333,47.0,0.6,0.0,1,-4.7,1,0.25,6.0,0.6,0.42857142857142855,6.0,0.6428571428571429,0.5,0.6,0,0.375,0.5714285714285714,46.0,34.0,0.375,47.0,0.25,12.1900084186066,-160,0.5581395348837209,0.6346153846153846,-4.4,3.0,0.5769230769230769,0.0,4.0,1.0,0.5,0.0,0.8076923076923077,-3.0,0.5581395348837209,0.3333333333333333,10.997207052916306,0.3333333333333333,0.375,15.0,0.3333333333333333,52.0,52.0,0.6428571428571429,140,0.3333333333333333,16.0,0.625,26.0,0.5,15.5,0.5697674418604651,0.42857142857142855,0.3333333333333333,0.5,0.7674418604651163,0.7142857142857143,0.7,0.0,0.6,0.8428571428571429,0.5581395348837209,27.5,9.0,0.6,19.0,1.1820890858856616,16.0,0.0,0,0.375,201011070phi,0.42857142857142855,27.3,25.3,0.5714285714285714,0.5465116279069767,0.5208333333333334,0.7142857142857143,0.5,0.5,22.9,0.5,-3.0,16.0,0.42857142857142855,0.0,0.0,10.997207052916306,0.5,15.5,1.0,10.997207052916306,0.5714285714285714,0.0,0.6428571428571429,0.8,-2.5,0.3333333333333333,-2.7,0.6428571428571429,28.0,0.5,0.5,0.6346153846153846,14.0,0.6162790697674418,-1,1,9,2010,2,3.0,2,training,3
1,21.0,0.0,0.7857142857142857,1.0,0.5714285714285714,9.0,0.6,0.5232558139534884,1.0,-29.8,3.5886540143346277,1,2.0,1.0,42.0,0.6,0.0,1,1.3,2,0.3333333333333333,6.0,0.6,0.5,7.0,0.5714285714285714,0.3333333333333333,0.6,0,0.3333333333333333,0.75,42.0,43.0,0.3333333333333333,43.0,0.3333333333333333,0.0,-200,0.5,0.54,-5.2,9.0,0.54,0.0,23.0,1.0,0.5925925925925926,1.0,0.72,-3.5,0.5,0.75,3.5886540143346277,0.75,0.3333333333333333,21.0,0.75,50.0,50.0,0.5714285714285714,170,0.75,21.0,0.7407407407407407,14.0,0.6,20.5,0.5232558139534884,0.5,0.75,0.0,0.6511627906976745,0.7142857142857143,0.6,0.0,0.8,0.6125,0.5348837209302325,11.8,15.0,0.6,1.0,0.0,21.0,1.0,1,0.3333333333333333,201111060pit,0.5,11.5,12.9,0.5714285714285714,0.5348837209302325,0.5925925925925926,0.7142857142857143,0.3333333333333333,0.5,-4.0,0.5,-3.5,21.0,0.5,0.0,0.0,3.5886540143346277,0.5,20.5,0.0,3.5886540143346277,0.75,0.0,0.5714285714285714,0.8,-3.5,0.75,-0.1,0.5714285714285714,30.0,0.5,0.5925925925925926,0.54,7.0,0.6744186046511628,-1,-1,9,2011,-3,3.5,-3,training,4
1,11.0,0.0,1.1428571428571428,1.0,0.5714285714285714,9.0,0.6,0.4390243902439024,0.3333333333333333,-15.0,20.51426513994834,0,1.0,0.3333333333333333,47.5,0.4,2.0,1,16.7,2,0.3333333333333333,6.0,0.6,0.35714285714285715,7.0,0.5714285714285714,0.3333333333333333,0.4,0,0.3333333333333333,0.42857142857142855,47.5,59.0,0.3333333333333333,47.0,0.3333333333333333,0.0,195,0.4625,0.48,-0.8,19.0,0.52,0.0,2.0,1.0,0.4791666666666667,1.0,0.52,5.5,0.4625,0.16666666666666666,20.51426513994834,0.16666666666666666,0.3333333333333333,13.0,0.16666666666666666,48.0,48.0,0.5714285714285714,-235,0.16666666666666666,13.0,0.5,6.0,0.0,36.7,0.4875,0.35714285714285715,0.16666666666666666,0.5,0.4146341463414634,0.5714285714285714,0.6,0.0,0.4,0.3857142857142857,0.4146341463414634,-15.8,28.0,0.4,5.0,0.0,13.0,0.0,1,0.3333333333333333,201211040cin,0.35714285714285715,-15.9,-4.1,0.5714285714285714,0.451219512195122,0.5208333333333334,0.5714285714285714,0.3333333333333333,0.35714285714285715,22.5,0.35714285714285715,5.0,11.0,0.35714285714285715,0.0,2.0,20.51426513994834,0.0,36.7,0.0,20.51426513994834,0.42857142857142855,0.0,0.5714285714285714,0.6,3.5,0.16666666666666666,4.8,0.5714285714285714,20.0,0.0,0.4791666666666667,0.5,14.0,0.4,-1,-1,9,2012,-8,5.0,-8,training,1
1,13.0,0.0,0.5294328528952108,1.0,0.25,3.0,0.4,0.4117647058823529,1.0,9.4,12.731921458161759,0,0.0,1.0,47.5,0.5,-1.0,2,2.2,1,0.5,6.0,0.5,1.0,7.0,0.0,0.0,0.6,0,0.0,0.5,47.5,0.0,0.0,46.5,0.5,6.8198456187951955,-170,0.3970588235294117,0.6111111111111112,8.2,25.0,0.6111111111111112,0.0,14.0,1.0,0.4444444444444444,1.0,0.4722222222222222,-3.5,0.3970588235294117,1.0,12.731921458161759,1.0,0.0,12.0,1.0,68.0,68.0,0.0,150,1.0,12.0,0.5,3.0,0.6666666666666666,-11.9,0.38235294117647056,1.0,1.0,0.5,0.3088235294117647,0.5,0.4,0.0,0.4,0.5190258251586375,0.4264705882352941,-7.1,17.0,0.6,23.0,6.8198456187951955,13.0,0.0,0,0.0,201309220dal,1.0,-8.7,-14.9,0.25,0.4264705882352941,0.4166666666666667,0.5,0.0,0.75,5.0,0.75,-3.0,12.0,1.0,0.0,-1.0,9.071978196011061,1.0,3.7,0.0,12.731921458161759,0.5,6.8198456187951955,0.0,0.4,-3.0,1.0,8.4,0.0,4.0,0.5,0.4444444444444444,0.6111111111111112,7.0,0.5,1,1,3,2013,24,3.0,24,training,4
1,13.0,0.0,0.5294328528952108,1.0,0.0,2.0,0.4,0.3939393939393939,0.5,31.9,7.8309242576084115,0,0.0,0.5,47.5,0.2,-1.0,1,47.2,1,0.5,6.0,0.4,0.0,7.0,0.0,0.5,0.2,0,0.5,0.0,47.0,0.0,0.5,48.5,0.5,22.467902230092612,-460,0.4571428571428571,0.4117647058823529,7.3,23.0,0.4117647058823529,1.0,32.0,1.0,0.3235294117647059,1.0,0.1176470588235294,-10.0,0.4571428571428571,0.5,7.8309242576084115,0.5,0.5,11.0,0.5,68.0,68.0,0.0,365,0.5,12.0,0.4117647058823529,20.0,1.0,-24.1,0.4857142857142857,0.0,0.5,0.5,0.18181818181818185,0.0,0.4,0.0,0.4,0.5190258251586375,0.3939393939393939,-5.2,32.0,0.2,27.0,22.467902230092612,13.0,1.0,0,0.5,201509200nor,0.0,-62.7,-12.8,0.0,0.3939393939393939,0.35294117647058826,0.0,0.5,0.0,-79.4,0.0,-10.0,13.0,0.0,0.0,-1.0,7.8309242576084115,1.0,-104.0,1.0,7.8309242576084115,0.0,22.467902230092612,0.0,0.0,-10.5,0.5,-2.7,0.0,4.0,1.0,0.35294117647058826,0.4117647058823529,7.0,0.5428571428571428,-1,-1,2,2015,-7,10.0,-7,training,2
1,16.0,0.0,0.5636363636363636,1.0,0.7727272727272727,13.0,1.0,0.7727272727272727,0.6,15.4,31.587321097169674,1,0.0,0.5,52.0,0.6,-2.0,1,2.4,2,0.625,6.0,0.9,0.5909090909090909,7.0,0.8181818181818182,0.4,0.6,0,0.8,0.4545454545454545,52.0,0.0,0.75,53.0,0.7,0.0,-120,0.5909090909090909,0.8181818181818182,7.9,19.0,0.7727272727272727,0.0,7.0,1.0,0.6363636363636364,0.0,0.6363636363636364,0.0,0.6363636363636364,0.5,31.587321097169674,0.5,0.8,14.0,0.6,68.0,68.0,0.8181818181818182,100,0.6,14.0,0.4545454545454545,24.0,0.5,9.1,0.6363636363636364,0.6363636363636364,0.5,0.5,0.6363636363636364,0.6363636363636364,1.0,0.0,0.4,0.4,0.8181818181818182,-10.1,17.0,0.6,30.0,0.0,16.0,0.0,1,0.75,200712020crd,0.5909090909090909,-7.4,-1.6,0.7727272727272727,0.8181818181818182,0.6363636363636364,0.6363636363636364,0.5,0.6363636363636364,13.8,0.6363636363636364,-1.0,16.0,0.6363636363636364,0.0,-2.0,31.587321097169674,0.5,6.2,0.0,31.587321097169674,0.4545454545454545,0.0,0.8181818181818182,0.8,0.0,0.6,-3.4,0.8181818181818182,2.0,0.5,0.5909090909090909,0.8181818181818182,7.0,0.4545454545454545,1,1,13,2007,6,1.0,6,training,1
1,10.0,0.0,0.5294328528952108,1.0,1.0,2.0,0.6,0.42424242424242425,0.5,5.6,27.74701021042268,1,5.0,0.5,40.0,0.4,2.0,1,32.3,1,0.5,6.0,0.6,0.0,6.0,1.0,0.5,0.4,0,0.5,0.0,40.0,70.0,0.5,41.0,0.5,17.862580141765626,-125,0.4545454545454545,0.4705882352941176,-4.6,20.0,0.4705882352941176,-1.0,13.0,1.0,0.4705882352941176,1.0,0.29411764705882354,-1.5,0.4696969696969697,0.5,27.74701021042268,0.5,0.5,13.0,0.5,72.0,72.0,1.0,105,0.5,12.0,0.1176470588235294,15.0,0.5,-11.8,0.4696969696969697,0.0,0.5,0.5,0.2727272727272727,0.0,0.6,0.0,0.0,0.5190258251586375,0.42424242424242425,-5.7,29.0,0.4,22.0,17.862580141765626,13.0,1.0,0,0.5,200909200kan,0.0,-33.7,-1.3,1.0,0.42424242424242425,0.4705882352941176,0.0,0.5,0.0,4.6,0.0,-1.5,10.0,0.0,0.0,2.0,27.74701021042268,0.5,-5.7,-1.0,27.74701021042268,0.0,17.862580141765626,1.0,0.4,-3.0,0.5,-0.1,1.0,24.0,0.5,0.4705882352941176,0.4705882352941176,7.0,0.18181818181818185,-1,-1,2,2009,-3,1.5,-3,training,1
1,11.0,0.0,0.7857142857142857,1.0,0.7142857142857143,8.0,0.4,0.6625,0.3333333333333333,-17.4,31.587321097169674,1,21.0,0.3333333333333333,46.0,0.6,2.0,1,12.2,1,0.6666666666666666,6.0,0.6,0.5714285714285714,6.0,0.6428571428571429,0.6666666666666666,0.6,0,0.6666666666666666,0.2857142857142857,46.0,58.0,0.6666666666666666,46.0,0.6666666666666666,8.962255998229466,285,0.5256410256410257,0.6458333333333334,-2.0,24.0,0.6666666666666666,1.0,3.0,1.0,0.5652173913043478,0.0,0.6666666666666666,6.0,0.4871794871794872,0.6666666666666666,31.587321097169674,0.6666666666666666,0.6666666666666666,12.0,0.6666666666666666,58.0,58.0,0.5714285714285714,-350,0.6666666666666666,13.0,0.39130434782608703,3.0,0.0,34.7,0.4615384615384616,0.5,0.5,0.5,0.65,0.7142857142857143,0.5,0.0,0.2,0.3857142857142857,0.65,-14.1,27.0,0.5,4.0,8.962255998229466,13.0,0.0,0,0.6666666666666666,201511010cle,0.5714285714285714,-14.5,-9.3,0.7142857142857143,0.6375,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5714285714285714,23.8,0.5714285714285714,7.0,11.0,0.5,0.0,2.0,31.587321097169674,0.5,39.2,1.0,31.587321097169674,0.2857142857142857,8.962255998229466,0.5714285714285714,0.6,5.0,0.5,7.0,0.6428571428571429,21.0,0.5,0.6304347826086957,0.625,7.0,0.3333333333333333,-1,-1,8,2015,-14,7.0,-14,training,3
1,19.0,0.0,0.7307692307692307,1.0,0.6153846153846154,15.0,0.4,0.6413043478260869,0.5,-12.2,37.63852229151537,1,4.0,0.5,51.5,0.4,2.0,1,-4.0,2,0.75,6.0,0.4,0.4615384615384616,10.0,0.5769230769230769,0.8571428571428571,0.4,0,0.7142857142857143,0.4615384615384616,51.0,54.0,0.75,50.0,0.7142857142857143,0.0,155,0.4891304347826087,0.6166666666666667,-1.4,25.0,0.6333333333333333,0.0,5.0,1.0,0.5172413793103449,1.0,0.7333333333333333,3.5,0.5,0.5,13.846438891504814,0.5,0.7142857142857143,21.0,0.5,37.0,37.0,0.5384615384615384,-175,0.5,21.0,0.5517241379310345,12.0,0.2,18.2,0.4891304347826087,0.4615384615384616,0.5,0.5,0.6956521739130435,0.8461538461538461,0.4,0.0,0.4,0.4538461538461539,0.6304347826086957,-5.5,11.0,0.4,4.0,0.0,21.0,0.0,1,0.75,201512200phi,0.4615384615384616,-6.0,-11.6,0.6153846153846154,0.6195652173913043,0.4827586206896552,0.8461538461538461,1.0,0.4615384615384616,15.7,0.4615384615384616,3.5,19.0,0.4615384615384616,0.0,2.0,37.63852229151537,0.5,26.5,0.0,37.63852229151537,0.4615384615384616,0.0,0.5384615384615384,1.0,3.5,0.5,1.6,0.5769230769230769,21.0,0.0,0.5,0.6,7.0,0.5652173913043478,-1,-1,15,2015,-23,3.5,-23,training,0
1,12.0,0.0,0.8,1.0,0.75,5.0,0.6,0.5,0.0,-15.5,7.044941400366657,0,0.0,0.0,41.0,0.4,0.0,1,20.6,1,1.0,6.0,0.6,0.25,6.0,0.75,1.0,0.4,0,1.0,0.0,40.5,0.0,1.0,40.0,1.0,32.2106175001179,400,0.3333333333333333,0.42857142857142855,8.4,30.0,0.4523809523809524,2.0,13.0,1.0,0.325,1.0,0.6666666666666666,10.5,0.3194444444444444,0.0,7.044941400366657,0.0,1.0,10.0,0.0,68.0,68.0,0.75,-600,0.0,12.0,0.1,26.0,0.5,29.4,0.2777777777777778,0.25,0.0,0.5,0.5945945945945946,1.0,0.6,0.0,0.0,0.15,0.4594594594594595,-31.3,28.0,0.4,8.0,32.2106175001179,13.0,0.0,0,1.0,200910110ram,0.25,-49.0,-24.8,0.75,0.4594594594594595,0.325,1.0,1.0,0.25,12.7,0.25,10.0,12.0,0.25,0.0,0.0,7.044941400366657,0.5,36.7,2.0,7.044941400366657,0.0,32.2106175001179,0.75,0.8,10.0,0.0,-3.6,0.75,3.0,0.5,0.35,0.42857142857142855,7.0,0.1388888888888889,-1,-1,5,2009,-28,10.0,-28,training,1
1,17.0,0.0,0.5294328528952108,1.0,0.5882352941176471,19.0,0.6,0.6078431372549019,0.875,-5.9,47.78760988485297,0,20.0,0.75,44.0,0.8,-3.0,2,-25.8,3,0.25,5.0,0.6,0.65625,7.0,0.5294117647058824,0.375,0.7,0,0.25,0.8125,44.5,75.0,0.25,48.0,0.3125,0.0,-395,0.68,0.5151515151515151,-2.5,7.0,0.5454545454545454,0.0,5.0,0.0,0.6764705882352942,1.0,0.5757575757575758,-9.0,0.67,0.75,47.78760988485297,0.75,0.25,14.0,0.625,48.0,48.0,0.5588235294117647,315,0.625,14.0,0.7352941176470589,5.0,0.5,19.8,0.67,0.6875,0.75,1.0,0.6470588235294118,0.7058823529411765,0.6,1.0,0.6,0.5190258251586375,0.5882352941176471,43.7,1.0,0.8,10.0,0.0,17.0,0.0,1,0.25,201401110sea,0.65625,40.1,9.4,0.5882352941176471,0.5980392156862745,0.6617647058823529,0.7058823529411765,0.25,0.65625,15.9,0.65625,-9.0,16.0,0.6875,0.0,-3.0,36.76163622496964,1.0,19.3,0.0,47.78760988485297,0.8125,0.0,0.5588235294117647,0.6,-8.5,0.625,4.8,0.5294117647058824,24.0,1.0,0.6911764705882353,0.5303030303030303,13.0,0.64,-1,1,19,2013,8,9.0,8,training,3
1,14.0,0.0,0.8666666666666667,1.0,0.6666666666666666,5.0,0.6,0.5571428571428572,1.0,-14.4,9.544491127456721,1,10.0,1.0,48.0,0.4,0.0,1,-11.2,1,1.0,6.0,0.6,0.0,14.0,0.6666666666666666,1.0,0.2,0,1.0,0.6666666666666666,47.0,20.0,1.0,49.5,1.0,19.008802257798887,-385,0.5641025641025641,0.6578947368421053,5.7,4.0,0.6578947368421053,0.0,21.0,1.0,0.5,0.0,0.6842105263157895,-7.5,0.5512820512820513,0.5,0.9255480722127982,0.0,1.0,13.0,0.0,71.0,71.0,0.6666666666666666,315,0.5,14.0,0.7727272727272727,18.0,0.0,5.0,0.6282051282051282,0.0,0.0,0.5,0.5142857142857142,1.0,0.6,0.0,0.6,0.9666666666666668,0.5571428571428572,26.8,4.0,0.2,3.0,1.8433209324453657,16.0,0.0,0,1.0,201410050den,0.0,30.3,19.7,0.6666666666666666,0.5714285714285714,0.5909090909090909,1.0,1.0,0.3333333333333333,-4.0,0.3333333333333333,-8.5,14.0,0.0,0.0,0.0,9.544491127456721,0.5,16.1,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.8,-8.5,0.0,-0.7,0.6666666666666666,4.0,0.5,0.5,0.6578947368421053,14.0,0.7692307692307693,1,1,5,2014,21,8.5,21,training,1
1,13.0,0.0,0.5076923076923077,1.0,0.5384615384615384,15.0,0.8,0.5,0.6666666666666666,0.3,16.87850178942728,0,12.0,0.5,40.5,0.2,0.0,1,14.8,1,0.75,6.0,0.8,0.4230769230769231,7.0,0.4615384615384616,0.16666666666666666,0.2,0,0.5,0.38461538461538464,42.0,64.0,0.75,41.0,0.6666666666666666,39.61306398698793,-110,0.5,0.4827586206896552,1.2,17.0,0.5172413793103449,3.0,22.0,1.0,0.4827586206896552,1.0,0.3793103448275862,-1.5,0.5,0.5,16.87850178942728,0.5,0.5,10.0,0.5,31.0,22.0,0.4615384615384616,-110,0.5,13.0,0.3103448275862069,24.0,0.4,1.4,0.4666666666666667,0.4230769230769231,0.5,0.0,0.4,0.3076923076923077,0.8,0.0,0.0,0.4307692307692307,0.4888888888888889,-21.8,28.0,0.2,11.0,39.61306398698793,13.0,1.0,0,0.75,201112180buf,0.4230769230769231,-11.5,5.1,0.5384615384615384,0.4888888888888889,0.4310344827586207,0.3076923076923077,0.25,0.4230769230769231,-3.4,0.4230769230769231,0.0,13.0,0.4230769230769231,0.0,0.0,16.87850178942728,0.4,-2.5,3.0,16.87850178942728,0.38461538461538464,39.61306398698793,0.4615384615384616,0.6,1.0,0.5,-1.8,0.4615384615384616,12.0,0.3333333333333333,0.4827586206896552,0.4827586206896552,7.0,0.3333333333333333,-1,-1,15,2011,-7,0.0,-7,training,3
1,12.0,0.0,0.475,1.0,0.25,6.0,0.2,0.3472222222222222,1.0,-4.9,21.486401673579497,0,11.0,1.0,45.0,0.4,0.0,1,-3.2,1,0.5,6.0,0.2,0.4,13.0,0.25,0.5,0.4,0,0.5,0.8,45.0,45.0,0.5,45.0,0.5,17.862580141765626,-170,0.5121951219512195,0.325,-4.4,10.0,0.325,1.0,23.0,1.0,0.5,0.0,0.5,-3.0,0.5121951219512195,0.3333333333333333,2.9078682187285825,0.3333333333333333,0.5,12.0,0.3333333333333333,69.0,69.0,0.25,150,0.3333333333333333,13.0,0.7391304347826086,13.0,1.0,-6.1,0.5121951219512195,0.4,0.3333333333333333,0.5,0.4444444444444444,0.5,0.2,0.0,0.8,0.6,0.375,14.4,15.0,0.4,13.0,17.862580141765626,13.0,0.0,0,0.5,201210140rav,0.4,16.2,11.4,0.25,0.3472222222222222,0.5,0.5,0.5,0.4,-12.5,0.4,-3.0,12.0,0.4,0.0,1.0,21.486401673579497,0.5,-12.0,1.0,0.0,0.8,17.862580141765626,0.25,0.4,-4.0,0.3333333333333333,1.7,0.25,27.0,0.5,0.5,0.325,7.0,0.7317073170731707,-1,1,6,2012,2,3.0,2,training,0
