game_id,label,fold,line___close_ou,line___h_close_line,line___h_ml,time_date___day_of_week,time_date___game_time_local,time_date___week_id
201410120mia,0,2,46.5,1.5,105,6.0,13.0,6.0
201411230min,1,4,50.0,7.5,300,6.0,12.0,12.0
201411230min,0,4,50.0,7.5,300,6.0,12.0,12.0
201410260nor,1,1,55.0,-2.0,-125,6.0,20.0,8.0
201410260nor,0,4,55.0,-2.0,-125,6.0,20.0,8.0
201409040sea,1,0,47.0,-4.5,-235,3.0,18.0,1.0
201409040sea,0,3,47.0,-4.5,-235,3.0,18.0,1.0
201501180sea,1,0,45.0,-8.5,-380,6.0,12.0,20.0
201501180sea,0,2,45.0,-8.5,-380,6.0,12.0,20.0
201411240buf,1,4,42.5,-3.0,-150,0.0,19.0,12.0
201411240buf,0,0,42.5,-3.0,-150,0.0,19.0,12.0
201410050sdg,1,1,45.0,-7.0,-314,6.0,13.0,5.0
201410050sdg,0,0,45.0,-7.0,-314,6.0,13.0,5.0
201410160nwe,1,4,44.5,-9.5,-506,3.0,20.0,7.0
201410160nwe,0,2,44.5,-9.5,-506,3.0,20.0,7.0
201412140oti,1,3,41.5,3.0,160,6.0,15.0,15.0
201412140oti,0,2,41.5,3.0,160,6.0,15.0,15.0
201411020kan,1,2,41.5,-9.0,-425,6.0,12.0,9.0
201411020kan,0,2,41.5,-9.0,-425,6.0,12.0,9.0
201412280mia,1,2,41.0,-7.0,-310,6.0,13.0,17.0
201412280mia,0,0,41.0,-7.0,-310,6.0,13.0,17.0
201412070min,1,2,40.0,-4.0,-205,6.0,12.0,14.0
201412070min,0,1,40.0,-4.0,-205,6.0,12.0,14.0
201509130buf,1,4,44.0,0.0,-115,6.0,13.0,1.0
201509130buf,0,4,44.0,0.0,-115,6.0,13.0,1.0
201511020car,1,2,45.0,-5.0,-235,0.0,21.0,8.0
201511020car,0,1,45.0,-5.0,-235,0.0,21.0,8.0
201512060pit,1,1,50.5,-9.5,-420,6.0,21.0,13.0
201512060pit,0,0,50.5,-9.5,-420,6.0,21.0,13.0
201511220atl,1,0,47.5,-3.5,-195,6.0,13.0,11.0
201511220atl,0,3,47.5,-3.5,-195,6.0,13.0,11.0
201512270mia,1,4,44.0,-2.5,-140,6.0,13.0,16.0
201512270mia,0,1,44.0,-2.5,-140,6.0,13.0,16.0
201512130jax,1,3,46.0,-1.0,-120,6.0,13.0,14.0
201512130jax,0,4,46.0,-1.0,-120,6.0,13.0,14.0
201510080htx,1,4,41.0,-4.0,-223,3.0,19.0,5.0
201510080htx,0,1,41.0,-4.0,-223,3.0,19.0,5.0
201509270oti,1,4,47.0,3.5,155,6.0,12.0,3.0
201509270oti,0,4,47.0,3.5,155,6.0,12.0,3.0
201509200buf,1,0,45.0,-1.0,-120,6.0,13.0,2.0
201509200buf,0,0,45.0,-1.0,-120,6.0,13.0,2.0
201601030mia,1,0,46.0,10.0,347,6.0,13.0,17.0
201601030mia,0,2,46.0,10.0,347,6.0,13.0,17.0
201510180clt,1,1,54.0,8.5,305,6.0,21.0,6.0
201510180clt,0,2,54.0,8.5,305,6.0,21.0,6.0
201512270nyj,1,3,45.5,2.5,115,6.0,13.0,16.0
201512270nyj,0,3,45.5,2.5,115,6.0,13.0,16.0
201511150nyg,1,2,52.5,7.0,280,6.0,17.0,10.0
201511150nyg,0,3,52.5,7.0,280,6.0,17.0,10.0
201511290den,1,2,42.5,2.5,115,6.0,19.0,12.0
201511290den,0,2,42.5,2.5,115,6.0,19.0,12.0
201601240den,1,4,45.0,3.0,130,6.0,13.0,20.0
201601240den,0,4,45.0,3.0,130,6.0,13.0,20.0
201510110dal,1,1,51.0,8.0,325,6.0,15.0,5.0
201510110dal,0,1,51.0,8.0,325,6.0,15.0,5.0
201512130htx,1,2,46.5,4.5,190,6.0,20.0,14.0
201512130htx,0,1,46.5,4.5,190,6.0,20.0,14.0
201510040buf,1,4,46.5,-6.5,-299,6.0,13.0,4.0
201510040buf,0,1,46.5,-6.5,-299,6.0,13.0,4.0
201511290was,1,0,48.0,1.0,-105,6.0,13.0,12.0
201511290was,0,0,48.0,1.0,-105,6.0,13.0,12.0
201511080tam,1,1,48.5,1.5,107,6.0,16.0,9.0
201511080tam,0,2,48.5,1.5,107,6.0,16.0,9.0
201510190phi,1,0,50.5,-3.5,-205,0.0,21.0,6.0
201510190phi,0,0,50.5,-3.5,-205,0.0,21.0,6.0
201512140mia,1,3,48.0,2.0,110,0.0,21.0,14.0
201512140mia,0,2,48.0,2.0,110,0.0,21.0,14.0
201512270min,1,4,44.5,-7.0,-310,6.0,20.0,16.0
201512270min,0,0,44.5,-7.0,-310,6.0,20.0,16.0
201509130dal,1,1,52.0,-7.0,-310,6.0,20.0,1.0
201509130dal,0,4,52.0,-7.0,-310,6.0,20.0,1.0
201510180buf,1,2,42.0,3.0,140,6.0,13.0,6.0
201510180buf,0,3,42.0,3.0,140,6.0,13.0,6.0
201511220crd,1,3,48.0,-4.0,-215,6.0,19.0,11.0
201511220crd,0,2,48.0,-4.0,-215,6.0,19.0,11.0
201511010pit,1,2,49.0,0.0,-109,6.0,13.0,8.0
201511010pit,0,1,49.0,0.0,-109,6.0,13.0,8.0
201509270rav,1,4,45.5,-2.5,-140,6.0,13.0,3.0
201509270rav,0,4,45.5,-2.5,-140,6.0,13.0,3.0
201512280den,1,2,39.0,-3.5,-200,0.0,19.0,16.0
201512280den,0,0,39.0,-3.5,-200,0.0,19.0,16.0
201509130rai,1,0,43.0,3.0,135,6.0,13.0,1.0
201509130rai,0,3,43.0,3.0,135,6.0,13.0,1.0
201512060cle,1,3,44.5,7.5,290,6.0,13.0,13.0
201512060cle,0,2,44.5,7.5,290,6.0,13.0,13.0
201512200sfo,1,0,40.5,7.0,250,6.0,13.0,15.0
201512200sfo,0,1,40.5,7.0,250,6.0,13.0,15.0
201511080buf,1,1,44.0,-3.5,-200,6.0,13.0,9.0
201511080buf,0,1,44.0,-3.5,-200,6.0,13.0,9.0
201512200sdg,1,2,47.0,0.0,-119,6.0,13.0,15.0
201512200sdg,0,3,47.0,0.0,-119,6.0,13.0,15.0
201509130was,1,2,45.0,4.0,180,6.0,13.0,1.0
201509130was,0,0,45.0,4.0,180,6.0,13.0,1.0
201510290nwe,1,2,51.5,-8.0,-425,3.0,20.0,8.0
201510290nwe,0,4,51.5,-8.0,-425,3.0,20.0,8.0
201511150phi,1,0,49.0,-5.5,-255,6.0,13.0,10.0
201511150phi,0,3,49.0,-5.5,-255,6.0,13.0,10.0
201509200jax,1,1,42.5,5.0,191,6.0,16.0,2.0
201509200jax,0,0,42.5,5.0,191,6.0,16.0,2.0
201511290nyj,1,1,44.0,-4.5,-210,6.0,13.0,12.0
201511290nyj,0,2,44.0,-4.5,-210,6.0,13.0,12.0
201510180oti,1,0,44.0,-3.0,-148,6.0,12.0,6.0
201510180oti,0,4,44.0,-3.0,-148,6.0,12.0,6.0
201512060buf,1,2,42.0,-3.0,-150,6.0,13.0,13.0
201512060buf,0,1,42.0,-3.0,-150,6.0,13.0,13.0
201511160cin,1,1,47.0,-10.0,-545,0.0,21.0,10.0
201511160cin,0,1,47.0,-10.0,-545,0.0,21.0,10.0
201509200car,1,2,41.0,-3.0,-140,6.0,13.0,2.0
201509200car,0,4,41.0,-3.0,-140,6.0,13.0,2.0
201510040atl,1,2,47.5,-4.0,-230,6.0,13.0,4.0
201510040atl,0,2,47.5,-4.0,-230,6.0,13.0,4.0
201510250mia,1,2,46.0,-4.5,-220,6.0,13.0,7.0
201510250mia,0,1,46.0,-4.5,-220,6.0,13.0,7.0
201510180jax,1,3,43.0,-3.0,-160,6.0,13.0,6.0
201510180jax,0,3,43.0,-3.0,-160,6.0,13.0,6.0
201512200clt,1,2,42.0,-2.5,-140,6.0,13.0,15.0
201512200clt,0,0,42.0,-2.5,-140,6.0,13.0,15.0
201512270oti,1,4,38.5,3.5,160,6.0,12.0,16.0
201512270oti,0,4,38.5,3.5,160,6.0,12.0,16.0
201512270buf,1,1,42.0,-6.0,-275,6.0,13.0,16.0
201512270buf,0,3,42.0,-6.0,-275,6.0,13.0,16.0
201512130gnb,1,1,42.5,-6.5,-275,6.0,15.0,14.0
201512130gnb,0,1,42.5,-6.5,-275,6.0,15.0,14.0
201512070was,1,3,43.5,-2.0,-130,0.0,21.0,13.0
201512070was,0,3,43.5,-2.0,-130,0.0,21.0,13.0
201511150tam,1,3,43.5,1.0,-105,6.0,13.0,10.0
201511150tam,0,2,43.5,1.0,-105,6.0,13.0,10.0
201509200phi,1,2,53.0,-6.5,-255,6.0,16.0,2.0
201509200phi,0,2,53.0,-6.5,-255,6.0,16.0,2.0
201511220mia,1,1,45.5,2.5,115,6.0,13.0,11.0
201511220mia,0,0,45.5,2.5,115,6.0,13.0,11.0
201510250nyg,1,0,45.0,-3.0,-165,6.0,16.0,7.0
201510250nyg,0,1,45.0,-3.0,-165,6.0,16.0,7.0
201510040nor,1,1,48.0,-3.0,-150,6.0,20.0,4.0
201510040nor,0,0,48.0,-3.0,-150,6.0,20.0,4.0
201601030buf,1,2,41.0,3.0,125,6.0,13.0,17.0
201601030buf,0,3,41.0,3.0,125,6.0,13.0,17.0
201510040mia,1,0,42.0,3.0,125,6.0,15.0,4.0
201510040mia,0,1,42.0,3.0,125,6.0,15.0,4.0
201509210clt,1,3,45.5,-6.0,-265,0.0,21.0,2.0
201509210clt,0,3,45.5,-6.0,-265,0.0,21.0,2.0
201512060nyg,1,1,46.5,2.5,125,6.0,13.0,13.0
201512060nyg,0,1,46.5,2.5,125,6.0,13.0,13.0
201511010rai,1,0,44.0,3.0,155,6.0,13.0,8.0
201511010rai,0,0,44.0,3.0,155,6.0,13.0,8.0
201511220htx,1,1,40.5,4.0,170,6.0,12.0,11.0
201511220htx,0,0,40.5,4.0,170,6.0,12.0,11.0
200709090cle,1,4,36.0,5.0,195,6.0,13.0,1.0
200709090cle,0,2,36.0,5.0,195,6.0,13.0,1.0
200711180nyj,1,2,40.5,9.0,355,6.0,16.0,11.0
200711180nyj,0,4,40.5,9.0,355,6.0,16.0,11.0
200712200ram,1,2,43.0,8.0,305,3.0,19.0,16.0
200712200ram,0,1,43.0,8.0,305,3.0,19.0,16.0
200710280cin,1,1,48.0,4.0,180,6.0,13.0,8.0
200710280cin,0,3,48.0,4.0,180,6.0,13.0,8.0
200709300crd,1,2,42.5,5.5,200,6.0,14.0,4.0
200709300crd,0,0,42.5,5.5,200,6.0,14.0,4.0
200712090nwe,1,4,49.5,-11.0,-525,6.0,16.0,14.0
200712090nwe,0,0,49.5,-11.0,-525,6.0,16.0,14.0
200710210den,1,3,38.0,4.0,190,6.0,18.0,7.0
200710210den,0,0,38.0,4.0,190,6.0,18.0,7.0
200712300rav,1,2,34.5,3.0,170,6.0,16.0,17.0
200712300rav,0,4,34.5,3.0,170,6.0,16.0,17.0
200711040cle,1,1,46.5,-1.5,-125,6.0,16.0,9.0
200711040cle,0,2,46.5,-1.5,-125,6.0,16.0,9.0
200801120gnb,1,4,44.0,-7.5,-320,5.0,16.0,19.0
200801120gnb,0,1,44.0,-7.5,-320,5.0,16.0,19.0
200711250ram,1,4,46.0,3.0,150,6.0,12.0,12.0
200711250ram,0,2,46.0,3.0,150,6.0,12.0,12.0
200709300sfo,1,4,40.0,1.5,105,6.0,13.0,4.0
200709300sfo,0,3,40.0,1.5,105,6.0,13.0,4.0
200712160car,1,3,37.0,7.0,275,6.0,13.0,15.0
200712160car,0,2,37.0,7.0,275,6.0,13.0,15.0
200709160crd,1,4,42.5,2.5,125,6.0,14.0,2.0
200709160crd,0,2,42.5,2.5,125,6.0,14.0,2.0
200710070pit,1,1,41.0,-5.0,-230,6.0,13.0,5.0
200710070pit,0,2,41.0,-5.0,-230,6.0,13.0,5.0
200712020phi,1,1,40.5,-3.0,-170,6.0,13.0,13.0
200712020phi,0,3,40.5,-3.0,-170,6.0,13.0,13.0
200712300atl,1,3,38.5,2.0,110,6.0,13.0,17.0
200712300atl,0,3,38.5,2.0,110,6.0,13.0,17.0
200712160cle,1,4,36.0,-4.0,-215,6.0,13.0,15.0
200712160cle,0,3,36.0,-4.0,-215,6.0,13.0,15.0
200711250jax,1,3,37.0,-8.5,-410,6.0,13.0,12.0
200711250jax,0,4,37.0,-8.5,-410,6.0,13.0,12.0
200710280nyj,1,2,38.5,-3.0,-155,6.0,16.0,8.0
200710280nyj,0,3,38.5,-3.0,-155,6.0,16.0,8.0
200712020was,1,1,37.0,-6.5,-300,6.0,13.0,13.0
200712020was,0,0,37.0,-6.5,-300,6.0,13.0,13.0
200709230nwe,1,3,41.0,-16.5,-2200,6.0,13.0,3.0
200709230nwe,0,3,41.0,-16.5,-2200,6.0,13.0,3.0
200711110mia,1,3,41.0,2.5,115,6.0,13.0,10.0
200711110mia,0,0,41.0,2.5,115,6.0,13.0,10.0
200709160pit,1,4,40.0,-10.0,-500,6.0,13.0,2.0
200709160pit,0,4,40.0,-10.0,-500,6.0,13.0,2.0
200712300phi,1,2,38.5,-9.0,-400,6.0,13.0,17.0
200712300phi,0,4,38.5,-9.0,-400,6.0,13.0,17.0
200712300cle,1,1,41.0,-11.5,-550,6.0,13.0,17.0
200712300cle,0,1,41.0,-11.5,-550,6.0,13.0,17.0
200710210nyg,1,0,39.0,-9.5,-525,6.0,13.0,7.0
200710210nyg,0,3,39.0,-9.5,-525,6.0,13.0,7.0
200709160ram,1,1,44.0,-3.0,-160,6.0,12.0,2.0
200709160ram,0,2,44.0,-3.0,-160,6.0,12.0,2.0
200711120sea,1,3,37.5,-8.5,-375,0.0,18.0,10.0
200711120sea,0,3,37.5,-8.5,-375,0.0,18.0,10.0
200712020car,1,2,35.0,-3.0,-170,6.0,13.0,13.0
200712020car,0,0,35.0,-3.0,-170,6.0,13.0,13.0
200711250crd,1,0,37.5,-10.0,-550,6.0,14.0,12.0
200711250crd,0,3,37.5,-10.0,-550,6.0,14.0,12.0
200709230pit,1,1,37.5,-10.0,-600,6.0,13.0,3.0
200709230pit,0,4,37.5,-10.0,-600,6.0,13.0,3.0
200711040atl,1,1,37.0,-3.5,-200,6.0,13.0,9.0
200711040atl,0,2,37.0,-3.5,-200,6.0,13.0,9.0
200809070cle,1,2,48.5,6.0,230,6.0,16.0,1.0
200809070cle,0,4,48.5,6.0,230,6.0,16.0,1.0
200809210gnb,1,1,50.0,3.0,145,6.0,19.0,3.0
200809210gnb,0,2,50.0,3.0,145,6.0,19.0,3.0
200811020nyg,1,1,42.5,-8.5,-380,6.0,16.0,9.0
200811020nyg,0,2,42.5,-8.5,-380,6.0,16.0,9.0
200810190ram,1,1,45.0,8.5,300,6.0,12.0,7.0
200810190ram,0,1,45.0,8.5,300,6.0,12.0,7.0
200811160was,1,4,43.0,1.5,110,6.0,20.0,11.0
200811160was,0,4,43.0,1.5,110,6.0,20.0,11.0
200810120crd,1,0,53.5,5.0,185,6.0,14.0,6.0
200810120crd,0,0,53.5,5.0,185,6.0,14.0,6.0
200812070pit,1,1,38.0,-4.0,-200,6.0,16.0,14.0
200812070pit,0,4,38.0,-4.0,-200,6.0,16.0,14.0
200812280phi,1,2,41.0,-2.0,-130,6.0,16.0,17.0
200812280phi,0,4,41.0,-2.0,-130,6.0,16.0,17.0
200809140cle,1,0,43.0,6.5,230,6.0,20.0,2.0
200809140cle,0,2,43.0,6.5,230,6.0,20.0,2.0
200810050jax,1,4,38.0,-5.5,-240,6.0,20.0,5.0
200810050jax,0,2,38.0,-5.5,-240,6.0,20.0,5.0
200811030was,1,3,37.5,-2.5,-140,0.0,21.0,9.0
200811030was,0,0,37.5,-2.5,-140,0.0,21.0,9.0
200810190cin,1,1,36.5,8.5,300,6.0,13.0,7.0
200810190cin,0,3,36.5,8.5,300,6.0,13.0,7.0
200902010crd,1,1,47.5,7.0,200,6.0,19.0,21.0
200902010crd,0,1,47.5,7.0,200,6.0,19.0,21.0
200811300nwe,1,0,40.0,-2.5,-130,6.0,16.0,13.0
200811300nwe,0,0,40.0,-2.5,-130,6.0,16.0,13.0
200812210oti,1,0,34.0,3.0,130,6.0,12.0,16.0
200812210oti,0,4,34.0,3.0,130,6.0,12.0,16.0
200812140rav,1,0,34.0,-3.0,-160,6.0,16.0,15.0
200812140rav,0,1,34.0,-3.0,-160,6.0,16.0,15.0
200809210phi,1,1,44.5,-3.5,-195,6.0,16.0,3.0
200809210phi,0,4,44.5,-3.5,-195,6.0,16.0,3.0
200810130cle,1,4,43.5,8.0,280,0.0,21.0,6.0
200810130cle,0,2,43.5,8.0,280,0.0,21.0,6.0
200812140dal,1,4,47.0,-3.0,-150,6.0,19.0,15.0
200812140dal,0,3,47.0,-3.0,-150,6.0,19.0,15.0
200812280min,1,3,41.0,-7.0,-300,6.0,12.0,17.0
