,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_score,1_score,2_score,3_score,4_score,label,score
2226,201312150pit,1,1,15,2013,10,2.0,0.28031224,,0.20618102,,0.44157937,1,0.3093575433333333
2227,201311100rav,1,1,10,2013,3,2.0,,0.5084350999999999,0.3923388,,0.35200018,1,0.41759136
2228,201310310mia,1,1,9,2013,2,3.0,,,,-0.042725623,,1,-0.042725623
2229,201309290cle,1,1,4,2013,11,4.5,0.01145339,0.2213476,0.38543704,,0.45522565,1,0.26836592
2230,201311030buf,-1,-1,9,2013,-10,4.5,0.06885347,0.15882376,0.3579021,0.46867853,,0,0.263564465
2231,201312290sdg,-1,1,17,2013,3,14.5,0.7373109999999999,,,,0.5316103,1,0.63446065
2232,201312080was,-1,-1,14,2013,-35,3.5,,0.33114633,,,0.08198538400000001,0,0.206565857
2233,201310060oti,-1,-1,5,2013,-9,3.0,,,,,-0.024787486,0,-0.024787486
2234,201309190phi,-1,-1,3,2013,-10,3.5,0.6163104,0.5599939,0.85630995,,0.35334122,0,0.5964888675
2235,201309080jax,-1,-1,1,2013,-26,4.5,0.18622097,0.28521657,,0.4939808,0.26789093,0,0.30832731750000003
2236,201401040clt,1,1,18,2013,1,2.5,,0.69806594,,,0.14759818,1,0.42283206
2237,201311170den,1,1,11,2013,10,7.5,,1.0713172,0.66483355,0.84103894,,1,0.85906323
2238,201312150rai,-1,-1,15,2013,-25,6.5,,0.31370032,0.2589612,0.7528753,0.032087505,0,0.33940608125
2239,201311170buf,1,1,11,2013,23,2.5,,0.4811798,0.40051442,,,1,0.44084711
2240,201310270cin,1,1,8,2013,40,6.5,,,,,0.8337766,1,0.8337766
2241,201309120nwe,-1,1,2,2013,3,11.5,,,0.7737158000000001,0.5852295,,1,0.67947265
2242,201309290oti,1,1,4,2013,25,3.5,,0.07078910000000001,0.6212045,0.35934752,,1,0.35044704
2243,201311240rav,1,1,12,2013,16,4.5,0.38992348,0.8463185,,,0.688986,1,0.6417426599999999
2244,201310070atl,-1,-1,5,2013,-2,10.5,,0.7904316,,,0.8217931,0,0.80611235
2245,201312290mia,-1,-1,17,2013,-13,7.0,,,0.240143,,0.41757733,0,0.32886016500000004
2246,201312220buf,1,1,16,2013,19,1.0,0.3284462,0.29450518,,0.08759543,,1,0.23684893666666665
2247,201310270nwe,1,1,8,2013,10,6.5,0.49381873,,0.7582458000000001,,0.8388103000000001,1,0.6969582766666668
2248,201312080pit,-1,-1,14,2013,-6,3.0,0.6205073,,0.41424966,0.5508568,0.18197,0,0.44189594
2249,201311110tam,1,1,10,2013,3,2.5,0.010581315,0.15814853,,,0.5944359,1,0.25438858166666667
2250,201309150clt,-1,-1,2,2013,-4,3.0,0.7742667,0.7099371,,0.31867690000000004,0.6911298,0,0.623502625
2251,201312010nyj,-1,-1,13,2013,-20,1.0,,0.45230845,0.6637552,0.46832833,,0,0.5281306600000001
2252,201309300nor,1,1,4,2013,21,7.5,,0.9928976,,0.65416217,0.7922925999999999,1,0.8131174566666667
2253,201309080cle,-1,-1,1,2013,-13,2.5,0.1673289,,,0.3773695,0.13198656,0,0.22556165333333333
2254,201312010buf,-1,-1,13,2013,-3,5.0,,,0.76966333,1.1394262,,0,0.954544765
2255,201312080gnb,-1,1,14,2013,1,3.5,0.6565789000000001,0.6659113,0.04042241,0.69300985,0.57721823,1,0.5266281380000001
2256,201311030car,1,1,9,2013,24,9.0,,,0.8158356,,0.7565823,1,0.78620895
2257,201310270crd,1,1,8,2013,14,2.5,0.85168046,,0.37632948,0.39907324,,1,0.5423610600000001
2258,201311170tam,1,1,11,2013,13,2.0,0.49775428,,0.37104952,0.37786293,,1,0.4155555766666667
2260,201309220mia,1,1,3,2013,4,2.5,,,0.29068395,,,1,0.29068395
2261,201309080nor,1,1,1,2013,6,3.5,1.1012383,0.7070258,,0.83494705,0.70685595,1,0.837516775
2262,201409140buf,1,1,2,2014,19,1.5,0.49805617,0.5606153,,,,1,0.5293357350000001
2263,201410190chi,-1,-1,7,2014,-13,3.0,0.26153025,,0.33134854,,0.57370925,0,0.38886268000000007
2264,201412140nwe,1,1,15,2014,28,9.5,,0.7312091,,,,1,0.7312091
2265,201411090det,1,1,10,2014,4,3.0,0.5013742999999999,,,,0.31563652,1,0.40850540999999996
2266,201410260jax,-1,-1,8,2014,-14,7.0,0.21146056,,,0.5224342000000001,0.31142625,0,0.3484403366666667
2267,201412010nyj,1,-1,13,2014,-3,7.0,0.27759040000000007,,,,0.21407482,0,0.24583261000000003
2268,201411230den,-1,1,12,2014,3,6.5,,1.1351607,,,,1,1.1351607
2269,201409210buf,-1,-1,3,2014,-12,3.0,0.66701096,0.5354214,0.61254,0.30116326,0.47976583,0,0.51918029
2270,201409080crd,-1,1,1,2014,1,3.0,0.6246361,0.5978492,0.37747207,0.785771,0.80825627,1,0.638796928
2271,201411300rav,-1,-1,13,2014,-1,6.5,0.7220396,0.536945,,1.0388781999999999,,0,0.7659542666666667
2272,201412280kan,1,1,17,2014,12,3.0,0.16633043,,0.37077147,0.26263028,0.6029475000000001,1,0.35066992
2273,201410120rai,1,-1,6,2014,-3,7.0,0.34210232,0.44970125,,,0.5748137,0,0.45553909
2274,201411020mia,1,1,9,2014,37,3.0,,0.27131537,0.78624815,,0.45930493,1,0.5056228166666666
2275,201410230den,1,1,8,2014,14,9.0,,0.7059512,0.98050386,,0.85195893,1,0.8461379966666667
2276,201412200sfo,-1,-1,16,2014,-3,2.0,,,,,0.5329973000000001,0,0.5329973000000001
2277,201410120buf,-1,-1,6,2014,-15,0.0,,,,0.5765763,,0,0.5765763
2278,201411300gnb,1,1,13,2014,5,3.0,,,1.0411694,0.77377504,,1,0.90747222
2279,201412070sdg,-1,-1,14,2014,-9,4.0,,,0.4327144,0.7162421999999999,0.5727371,0,0.5738979
2280,201409290kan,1,1,4,2014,27,3.0,0.6178803,,0.93020713,0.65238714,,1,0.7334915233333333
2281,201411160clt,-1,-1,11,2014,-22,3.0,,0.8447027,,0.49782747,,0,0.671265085
2282,201409070mia,1,1,1,2014,13,3.5,0.45163727,0.28748792,,0.13668448,,1,0.2919365566666667
2283,201409140min,-1,-1,2,2014,-23,3.0,,0.5492214,,,0.67195004,0,0.61058572
2284,201412210nyj,1,-1,16,2014,-1,10.0,0.17507952,0.4211066,0.25058943,0.34156182,0.58153653,0,0.35397478000000004
2285,201410190buf,-1,1,7,2014,1,6.5,,0.5478135000000001,,,,1,0.5478135000000001
2286,201410020gnb,1,1,5,2014,32,9.5,0.7943511999999999,0.7042429,,0.7040664000000001,,1,0.7342201666666668
2287,201409070ram,-1,-1,1,2014,-28,2.5,,0.81707686,0.79524034,,0.56933206,0,0.7272164200000001
2288,201411160chi,1,1,11,2014,8,2.5,0.5180699000000001,,,,,1,0.5180699000000001
2289,201412140det,-1,1,15,2014,2,8.0,,,0.8845381,0.8661479,0.801086,1,0.8505906666666666
2290,201410260tam,-1,-1,8,2014,-6,1.0,0.050950765999999995,,,,0.6062423000000001,0,0.3285965330000001
2291,201412210mia,-1,1,16,2014,2,5.0,0.69927335,0.4645457,,,0.58428085,1,0.5826999666666667
2292,201409210nor,1,1,3,2014,11,9.5,0.9136112,0.5785212,0.86347044,0.47282812,,1,0.70710774
2293,201411090buf,-1,-1,10,2014,-4,2.5,0.8253678,0.64042354,,0.5771016999999999,0.38455504,0,0.60686202
2294,201410190sdg,-1,-1,7,2014,-3,3.0,,,0.6349461999999999,0.71923053,0.6958513000000001,0,0.6833426766666667
2295,201412070crd,1,1,14,2014,3,3.0,0.5841611,,0.9280466,0.44580486,,1,0.6526708533333333
2296,201412210pit,1,1,16,2014,8,2.5,0.53277016,0.46858937,0.29163042,,,1,0.43099665
2297,201411200rai,1,1,12,2014,4,7.0,0.2614947,0.29982457,,0.32548390000000005,0.27096325,1,0.28944160500000005
2298,201409210mia,-1,-1,3,2014,-19,6.0,,0.47795483,0.32445863,,0.64109063,0,0.48116803
2299,201409140den,-1,1,2,2014,7,13.0,,0.6553889,,0.6421880999999999,0.707408,1,0.6683283333333333
2300,201411300buf,1,1,13,2014,16,3.0,0.64042765,,,,,1,0.64042765
2301,201411060cin,-1,-1,10,2014,-21,6.0,0.91199195,0.63629377,0.7058943,,0.5365088000000001,0,0.6976722049999999
2302,201412210car,-1,1,16,2014,4,6.5,,0.6092393,,0.7086349000000001,0.67307466,1,0.66364962
2303,201409070pit,-1,1,1,2014,3,5.5,0.7217925999999999,,,,,1,0.7217925999999999
2304,201412280rav,-1,1,17,2014,10,14.5,0.97235316,0.91826874,,,0.9013046,1,0.9306421666666668
2305,201411230atl,-1,-1,12,2014,-2,2.5,0.57918584,0.80209386,,,,0,0.6906398499999999
2306,201410190jax,1,1,7,2014,18,4.0,,,,,0.20990133,1,0.20990133
2307,201412140buf,1,1,15,2014,8,4.0,0.42769688,0.32187483,0.28258145,,,1,0.34405105333333336
2308,201409280chi,-1,-1,4,2014,-21,1.5,0.33834887,0.77628684,,0.5069642,,0,0.5405333033333334
2309,201409210det,1,1,3,2014,12,1.5,,0.66988194,,,,1,0.66988194
2310,201412210tam,-1,-1,16,2014,-17,12.0,0.33813459999999995,,0.19144842,,0.63740784,0,0.3889969533333333
2311,201410120mia,-1,-1,6,2014,-3,1.5,0.88331056,,0.7964804,,,0,0.83989548
2312,201411230min,1,-1,12,2014,-3,7.5,,,,0.34327477,,0,0.34327477
2313,201410260nor,1,1,8,2014,21,2.0,0.6399210999999999,,0.6705249,0.41785550000000005,,1,0.5761004999999999
2314,201409040sea,1,1,1,2014,20,4.5,0.5618693,0.7391746,0.67417455,,0.47847334,1,0.6134229475
2315,201501180sea,-1,1,20,2014,6,8.5,0.39796537,,,,0.35190679999999996,1,0.374936085
2316,201410050sdg,1,1,5,2014,31,7.0,0.48124826,,,,0.64368266,1,0.56246546
2317,201410160nwe,-1,1,7,2014,2,9.5,0.7526593,,,,,1,0.7526593
2318,201412140oti,-1,-1,15,2014,-5,3.0,0.25794935,0.27904385,,0.5185934,0.29366744,0,0.33731351
2319,201411020kan,1,1,9,2014,14,9.0,,,0.8269196,0.8203779,0.89886343,1,0.84872031
2320,201412280mia,-1,-1,17,2014,-13,7.0,,0.9003924000000001,0.60835344,,1.0832781999999999,0,0.8640080133333333
2321,201412070min,1,1,14,2014,6,4.0,,0.24168774,0.24358755,,0.5985385999999999,1,0.3612712966666667
2322,201509130buf,1,1,1,2015,13,0.0,0.09967559599999999,0.46405804,0.28557163,,,1,0.2831017553333333
2323,201511020car,-1,1,8,2015,3,5.0,1.0087636,,0.6783954000000001,,,1,0.8435795
2324,201512060pit,1,1,13,2015,35,9.5,,,,0.8924841999999998,0.7007976,1,0.7966408999999999
2325,201511220atl,-1,-1,11,2015,-3,3.5,0.7762333,0.5430976,,0.83389187,0.2763482,0,0.6073927425000001
2326,201512270mia,-1,-1,16,2015,-6,2.5,0.46701148,0.4398624,,0.6195339,,0,0.5088025933333333
2327,201512130jax,1,1,14,2015,35,1.0,0.201709,0.23310575,,0.2936526,,1,0.24282245000000002
2328,201510080htx,-1,-1,5,2015,-7,4.0,0.41440263,0.08710796,0.49148896,,,0,0.33099985
2329,201509270oti,1,-1,3,2015,-2,3.5,,,,,0.5664361,0,0.5664361
2330,201509200buf,-1,-1,2,2015,-8,1.0,0.39293116,0.7639753,0.8650527,,0.69613695,0,0.6795240275000001
2331,201601030mia,1,1,17,2015,10,10.0,,,,0.0029060245000000003,0.07553765,1,0.03922183725
2332,201510180clt,1,-1,6,2015,-7,8.5,,,,,0.4974995,0,0.4974995
2333,201512270nyj,1,1,16,2015,6,2.5,,0.32746503,0.44001195,,,1,0.38373849
2334,201511150nyg,1,-1,10,2015,-1,7.0,,0.24485838,0.2931851,,-0.06541407,0,0.15754313666666667
2335,201511290den,1,1,12,2015,6,2.5,,0.78326774,,0.7029310999999999,,1,0.74309942
2336,201601240den,1,1,20,2015,2,3.0,0.8242284,,0.6742984999999999,0.57255256,,1,0.69035982
2337,201510110dal,-1,-1,5,2015,-24,8.0,,0.14536783,,0.5470026,0.26063928,0,0.3176699033333333
2338,201512130htx,-1,-1,14,2015,-21,4.5,0.5632807,,,,,0,0.5632807
2339,201510040buf,-1,-1,4,2015,-14,6.5,,0.653351,,,0.5974201,0,0.6253855500000001
2340,201511290was,1,1,12,2015,6,1.0,,,0.4595982,0.48375672,0.56674707,1,0.50336733
2341,201511080tam,-1,-1,9,2015,-14,1.5,0.29980928,0.12559909,0.3167969,0.43470252,0.49339274,0,0.334060106
2342,201510190phi,1,1,6,2015,20,3.5,0.8645143,,,,,1,0.8645143
2343,201512140mia,-1,-1,14,2015,-7,2.0,0.15581936,,,,0.31209314,0,0.23395624999999998
2344,201512270min,1,1,16,2015,32,7.0,0.43711194,,,0.6185649999999999,,1,0.52783847
2346,201510180buf,-1,-1,6,2015,-13,3.0,0.5892624,,,0.36537987,0.5583069,0,0.50431639
2347,201511220crd,-1,1,11,2015,3,4.0,0.629499,,,0.79871213,,1,0.714105565
2348,201511010pit,-1,-1,8,2015,-6,0.0,0.6048097,0.6196913000000001,,0.28527808,,0,0.5032596933333333
2349,201509270rav,-1,-1,3,2015,-4,2.5,,,,0.59221417,,0,0.59221417
2350,201512280den,-1,1,16,2015,3,3.5,,,0.78028667,,0.7919253,1,0.7861059850000001
2351,201509130rai,-1,-1,1,2015,-20,3.0,0.26821947,0.26191387,0.13384807,0.27336878,0.0023218095,0,0.1879343999
2352,201512060cle,-1,-1,13,2015,-34,7.5,0.17065448,0.27968276,-0.013212979,,,0,0.145708087
2353,201512200sfo,-1,-1,15,2015,-10,7.0,,,,,0.32296909999999995,0,0.32296909999999995
2354,201511080buf,1,1,9,2015,16,3.5,,0.86188984,,,0.6220936,1,0.74199172
2355,201512200sdg,1,1,15,2015,16,0.0,0.35995809999999995,0.20398521,,,0.39502016,1,0.31965449
2356,201509130was,-1,-1,1,2015,-7,4.0,,0.3024611,,0.39691609999999994,0.41678947,0,0.3720555566666666
2357,201510290nwe,1,1,8,2015,29,8.0,,0.7841938,,0.72084606,0.9061706,1,0.8037368200000001
2358,201511150phi,-1,-1,10,2015,-1,5.5,0.9181201999999999,,0.73776937,0.78680724,,0,0.8142322699999999
2359,201509200jax,1,1,2,2015,3,5.0,,0.29293874,0.32215244,,0.3299454,1,0.31501219333333336
2360,201511290nyj,1,1,12,2015,18,4.5,0.8063047,,0.9110226999999999,0.61012614,,1,0.7758178466666665
2361,201510180oti,-1,-1,6,2015,-28,3.0,,0.5596706,0.6614127,0.17318279,,0,0.4647553633333334
2362,201512060buf,1,1,13,2015,9,3.0,,0.7996736999999999,0.30449474,0.21985912,0.6467039000000001,1,0.492682865
2363,201511160cin,-1,-1,10,2015,-4,10.0,,0.8271992,,0.86924624,0.97859013,0,0.8916785233333333
2364,201509200car,1,1,2,2015,7,3.0,0.50259364,,0.75058174,0.7668013000000001,,1,0.67332556
2365,201510040atl,1,1,4,2015,27,4.0,0.47708893,0.55312926,0.7908274000000001,,0.45025240000000005,1,0.5678244975000001
2366,201510250mia,1,1,7,2015,18,4.5,,,0.43779170000000006,0.5196456,,1,0.47871865
2367,201510180jax,-1,-1,6,2015,-11,3.0,0.42591777,0.29691409999999996,0.7887865,0.71135974,,0,0.5557445274999999
2368,201512200clt,-1,-1,15,2015,-6,2.5,0.50820476,,,,,0,0.50820476
2369,201512270oti,-1,-1,16,2015,-28,3.5,0.41054597,,0.46454632,,,0,0.437546145
2370,201512270buf,1,1,16,2015,10,6.0,,0.61538744,,0.6778721,,1,0.64662977
2371,201512130gnb,1,1,14,2015,21,6.5,0.8238897,,,0.86640525,0.63847446,1,0.77625647
2372,201512070was,-1,-1,13,2015,-3,2.0,,0.5392864,0.7020616,0.6546625,,0,0.6320035
2373,201511150tam,1,1,10,2015,4,1.0,,,,,0.30160624,1,0.30160624
2375,201511220mia,-1,-1,11,2015,-10,2.5,0.45268739999999996,0.015086293,0.201882,0.5581495,,0,0.30695129825
2376,201510250nyg,1,1,7,2015,7,3.0,0.6200284,,0.5122111,,,1,0.56611975
2377,201510040nor,1,1,4,2015,6,3.0,0.6644012,,,,,1,0.6644012
2378,201601030buf,1,1,17,2015,5,3.0,0.09095973,0.41812313,,,0.11034086,1,0.20647457333333333
2379,201509210clt,-1,-1,2,2015,-13,6.0,0.7890034,0.68822277,0.61967194,0.74108225,0.55662453,0,0.6789209780000001
2380,201511010rai,1,1,8,2015,14,3.0,0.43360713,0.2815159,,,0.18569323,1,0.30027208666666666
2381,201511220htx,1,1,11,2015,7,4.0,,,0.15074632,,,1,0.15074632
2382,200709090cle,-1,-1,1,2007,-27,5.0,,,,0.21173850000000002,0.36948109999999995,0,0.2906098
2383,200711180nyj,1,1,11,2007,3,9.0,,,0.10262817,,,1,0.10262817
2384,200712200ram,-1,-1,16,2007,-17,8.0,,,0.39694518,0.24878627,,0,0.322865725
2385,200710280cin,-1,-1,8,2007,-11,4.0,,0.2147778,,0.11548543,,0,0.165131615
2386,200709300crd,1,1,4,2007,7,5.5,,0.2856993,0.44743140000000003,,,1,0.36656535
2387,200712090nwe,1,1,14,2007,21,11.0,0.6695036,0.8447418,1.1270837,,0.9064661,1,0.8869488000000001
2388,200710210den,1,1,7,2007,3,4.0,0.406258,0.14316982,,,,1,0.27471391
2389,200712300rav,1,1,17,2007,6,3.0,,0.45598143,0.57539374,,0.36910638,1,0.46682718333333334
2390,200711040cle,1,1,9,2007,3,1.5,,0.78172386,0.012828201000000001,0.5348949000000001,,1,0.44314898700000005
2391,200801120gnb,1,1,19,2007,22,7.5,0.8850572,,0.74960256,0.27058655,0.59310967,1,0.624588995
2392,200711250ram,-1,-1,12,2007,-5,3.0,0.37393972,0.17777738,0.1376628,,,0,0.22979329999999998
2393,200709300sfo,-1,-1,4,2007,-20,1.5,0.51874155,,,,0.26592726,0,0.392334405
2394,200712160car,1,1,15,2007,3,7.0,,,0.07427609,,,1,0.07427609
2395,200709160crd,1,1,2,2007,3,2.5,,,0.18398914,0.275227,,1,0.22960807
2396,200710070pit,1,1,5,2007,21,5.0,,,,,0.37253702,1,0.37253702
2397,200712020phi,-1,-1,13,2007,-4,3.0,0.8743834999999999,,0.67602986,,,0,0.7752066799999999
2398,200712300atl,1,1,17,2007,3,2.0,,0.4078355,,,,1,0.4078355
2399,200712160cle,1,1,15,2007,8,4.0,,0.41420454,,,0.64626926,1,0.5302369
2400,200711250jax,1,1,12,2007,22,8.5,,,0.779235,0.67170316,,1,0.72546908
2401,200710280nyj,-1,-1,8,2007,-10,3.0,,,0.47795242,0.6638621,0.20947367,0,0.45042939666666665
2402,200712020was,-1,-1,13,2007,-1,6.5,0.34036374,,,0.5059577000000001,0.90122736,0,0.5825162666666667
2403,200709230nwe,1,1,3,2007,31,16.5,0.8413904000000001,0.8494493000000001,,,1.0822675,1,0.9243690666666667
2404,200711110mia,-1,-1,10,2007,-3,2.5,,0.20297971,-0.085883975,,,0,0.0585478675
2405,200709160pit,1,1,2,2007,23,10.0,0.4450153,0.7403703,,,,1,0.5926928
2406,200712300phi,-1,1,17,2007,8,9.0,0.7262711,,0.83213645,,,1,0.779203775
2407,200712300cle,1,1,17,2007,13,11.5,,0.6991835999999999,0.687094,0.68756396,0.67241776,1,0.68656483
2408,200710210nyg,1,1,7,2007,18,9.5,0.49302742,,,0.67739147,0.9217168,1,0.6973785633333334
2409,200709160ram,-1,-1,2,2007,-1,3.0,0.5189727,,0.73618984,,0.8497948000000001,0,0.7016524466666666
2410,200711120sea,1,1,10,2007,24,8.5,0.34870148,,0.63054556,0.70523083,0.8289815999999999,1,0.6283648675
2411,200712020car,1,1,13,2007,17,3.0,,0.40111458,0.71304095,0.51170635,0.06957206,1,0.423858485
2412,200711250crd,-1,-1,12,2007,-6,10.0,0.5473824,0.812438,0.8632395,,0.9242929,0,0.7868382
2413,200709230pit,1,1,3,2007,21,10.0,,0.6339169,0.79905283,0.5674596,,1,0.6668097766666666
2414,200711040atl,1,1,9,2007,4,3.5,,,0.97439504,0.7774831999999999,,1,0.87593912
2415,200809070cle,-1,-1,1,2008,-18,6.0,0.6311706,,0.15449968,0.28553057,,0,0.35706695000000005
2416,200809210gnb,-1,-1,3,2008,-11,3.0,0.524212,,0.6068888000000001,0.48505625,,0,0.5387190166666667
2417,200811020nyg,1,1,9,2008,21,8.5,0.76934266,,0.8003848000000001,0.7428274,,1,0.7708516200000001
2418,200810190ram,1,1,7,2008,20,8.5,0.51542354,,0.55687225,0.42486948,0.2968943,1,0.4485148925
2419,200811160was,-1,-1,11,2008,-4,1.5,,0.40761355,,,0.19391108,0,0.300762315
2420,200810120crd,1,1,6,2008,6,5.0,0.5769641999999999,0.31821913,,,0.25521675,1,0.3834666933333333
2421,200812070pit,1,1,14,2008,7,4.0,1.0254083,0.88940835,,0.77519894,0.43407977,1,0.78102384
2422,200812280phi,1,1,17,2008,38,2.0,0.5455708,0.35073692,,,0.37550765,1,0.4239384566666667
2423,200809140cle,1,-1,2,2008,-4,6.5,0.45554870000000003,,0.2866507,0.44587085,,0,0.3960234166666667
2424,200810050jax,-1,-1,5,2008,-5,5.5,,0.80801094,0.52491236,,,0,0.66646165
2425,200811030was,-1,-1,9,2008,-17,2.5,0.69451964,0.40463358,,0.5640794,,0,0.5544108733333334
2426,200810190cin,-1,-1,7,2008,-28,8.5,0.6559371999999999,,0.47091195,,0.36658874,0,0.49781263000000003
2427,200811300nwe,-1,-1,13,2008,-23,2.5,0.6125236999999999,0.46876583,,,,0,0.5406447649999999
2428,200812210oti,1,1,16,2008,17,3.0,0.22868147,,,0.32204115,,1,0.27536130999999997
2429,200812140rav,-1,-1,15,2008,-4,3.0,,0.45116597,0.6324951,0.2695648,0.38124973,0,0.4336189
2430,200809210phi,1,1,3,2008,9,3.5,,,0.37300727,,0.77816725,1,0.57558726
2431,200810130cle,1,1,6,2008,21,8.0,0.006258875,-0.023571968,,0.12135029,0.12152687,1,0.056391016749999995
2432,200812140dal,1,1,15,2008,12,3.0,0.66031927,0.12134369999999998,0.3120887,,,1,0.36458389
2433,200812280min,-1,1,17,2008,1,7.0,0.8581988000000002,0.47704083,0.62597024,,,1,0.6537366233333334
2434,200809140ram,-1,-1,2,2008,-28,8.0,,-0.016691446000000002,0.397559,0.53380126,,0,0.3048896046666667
2435,200811300was,-1,-1,13,2008,-16,4.0,0.5342989,0.5675636,0.27872329999999995,,,0,0.46019526666666666
2437,200810260pit,-1,-1,8,2008,-7,3.0,0.62448144,0.57141936,,,0.41299403,0,0.5362982766666667
2438,200811090phi,-1,-1,10,2008,-5,3.0,,,,0.39042336,,0,0.39042336
2439,200811020cle,-1,-1,9,2008,-10,3.0,,,0.49017602,0.31410196,,0,0.40213899
2440,200812200dal,-1,-1,16,2008,-9,5.5,,,0.6561203,0.9628388000000001,,0,0.80947955
2441,200811090htx,-1,-1,10,2008,-28,2.5,0.8603593,,,,0.5724161,0,0.7163877000000001
2442,200811160nyg,1,1,11,2008,20,6.5,,0.55006385,0.6419529,,0.6472906,1,0.6131024500000001
2443,200811300cin,-1,-1,13,2008,-31,7.0,0.45823997,0.45993249999999997,,0.46219432,0.3246724,0,0.42625979750000004
2444,200810190mia,-1,-1,7,2008,-14,3.0,,0.3173179,0.5892755000000001,0.43896455,0.0994612,0,0.36125478749999995
2446,200901100oti,-1,-1,19,2008,-3,3.0,0.7776181999999999,,0.4732302,,0.29231164,0,0.51438668
2447,200809290pit,-1,1,4,2008,3,6.0,,0.17793047,0.57661605,0.4510052,,1,0.40185057333333335
2448,200901180pit,1,1,20,2008,9,6.0,,,0.46315320000000004,0.3735388,0.57395995,1,0.4702173166666667
2449,200810120clt,1,1,6,2008,28,4.0,,0.5544484000000001,0.612744,0.69599634,0.61910003,1,0.6205721925000001
2450,200811060cle,-1,-1,10,2008,-4,3.0,0.23721194,,0.7139308000000001,,,0,0.47557137000000005
2451,200811300nyj,-1,-1,13,2008,-17,8.0,0.7896631,,0.77988225,,0.7991201,0,0.78955515
2452,200812280sdg,1,1,17,2008,31,7.0,,0.7067888000000001,0.5733259,0.7902911,0.5188735999999999,1,0.64731985
2453,200812140car,1,1,15,2008,20,7.5,0.5126411,,0.711175,0.66444266,,1,0.6294195866666666
2454,200810200nwe,1,1,7,2008,34,3.0,,0.6502474,,,0.7227584,1,0.6865029
2455,200811160atl,-1,-1,11,2008,-4,7.0,,0.683407,,,,0,0.683407
2456,200809280kan,1,1,4,2008,14,9.0,0.52389055,,,,,1,0.52389055
2457,200809080rai,-1,-1,1,2008,-27,3.0,0.36652339,0.13089526,,0.16744754,,0,0.22162206333333334
2458,200810050det,-1,-1,5,2008,-27,3.0,0.13967153,,,,,0,0.13967153
2459,200810120atl,1,1,6,2008,2,3.0,,,0.5468202,0.52403533,0.25821114,1,0.44302222333333335
2460,200809070clt,-1,-1,1,2008,-16,10.5,,0.8344728000000001,1.2245624,0.8440895,0.9548521999999999,0,0.964494225
2461,200811300gnb,-1,-1,13,2008,-4,3.0,,0.42341176,,,0.77230346,0,0.59785761
2462,200809210min,1,1,3,2008,10,3.0,,,0.63900477,0.9835141,0.5625194,1,0.72834609
2463,200812210nyg,1,1,16,2008,6,4.0,,,,0.6642791,0.93119305,1,0.797736075
2464,200809070sdg,-1,-1,1,2008,-2,9.0,,,,0.8417517,0.7473976,0,0.7945746499999999
2465,200810120tam,1,1,6,2008,24,2.0,0.49635088,0.4052219,0.7415106,,,1,0.54769446
2466,200811230atl,1,1,12,2008,17,1.0,0.65966004,,0.5883835999999999,,0.689914,1,0.64598588
2467,200812280nor,-1,-1,17,2008,-2,1.5,,0.61778873,0.5574534000000001,,0.30493107,0,0.4933910666666667
2468,200811090rai,-1,-1,10,2008,-11,10.0,0.47370055,,0.054837286,,,0,0.264268918
2469,200812280gnb,-1,1,17,2008,10,11.0,,0.78114045,,,1.0197165000000001,1,0.900428475
2470,200810190htx,-1,1,7,2008,7,11.0,0.8792909,0.6691325,1.0205613000000002,0.5977394,,1,0.791681025
2471,200810120min,-1,1,6,2008,2,13.0,,,0.8045325,,0.3536853,1,0.5791089
2472,200811160car,-1,1,11,2008,9,14.0,0.9776744,,0.9926752000000001,1.1155975,1.0018624,1,1.0219523750000001
2473,200811020chi,-1,1,9,2008,4,13.0,0.77982223,1.0064988000000001,,,1.0298918,1,0.93873761
2474,200809070atl,1,1,1,2008,13,3.0,,,0.81954217,,,1,0.81954217
2475,200812140clt,-1,1,15,2008,10,17.0,,,0.9328029,0.9372666,,1,0.93503475
2476,200809210sfo,1,1,3,2008,18,5.0,,,,,0.72266424,1,0.72266424
2477,200909130gnb,1,1,1,2009,6,5.0,,,,0.68421793,0.36041890000000004,1,0.522318415
2478,200911290min,1,1,12,2009,26,10.5,0.94180506,,0.6413895000000001,,0.9505216999999999,1,0.8445720866666666
2479,200909270sea,-1,-1,3,2009,-6,2.5,0.64405876,,,,0.25839179999999995,0,0.45122527999999995
2480,200910250cin,1,1,7,2009,35,2.0,,0.56123483,0.68615234,,0.39682898,1,0.54807205
2481,201001030det,-1,-1,17,2009,-14,4.5,,0.34326822,,0.53617424,0.2992158,0,0.39288608666666663
2482,200912200rav,1,1,15,2009,24,10.5,,,1.022866,,0.90705943,1,0.964962715
2483,200910180atl,1,1,6,2009,7,4.0,,,,0.92950904,,1,0.92950904
2484,200911120sfo,1,1,10,2009,4,3.0,0.17791358,,,,0.67479783,1,0.42635570500000003
2485,200910180gnb,1,1,6,2009,26,14.0,,1.0401970999999999,0.6152645999999999,0.88985217,,1,0.8484379566666665
2486,200911080sea,1,1,9,2009,12,11.0,,0.9697803,,1.0635598999999998,0.78163147,1,0.9383238899999998
2487,200912060cin,-1,1,13,2009,10,13.5,,0.9757398000000002,1.0505114,0.75507545,0.9603659,1,0.9354231375
