,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_regression_score,1_regression_score,2_regression_score,3_regression_score,4_regression_score,regression_label,label,regression_score
0,200909140nwe,-1,1,1,2009,1,13.5,,5.6316323,,,,1.0,1,5.6316323
1,200911150oti,1,1,10,2009,24,7.5,,,,8.007653,17.708682999999997,24.0,1,12.858168
2,200912270atl,1,1,16,2009,28,7.5,,,,12.074948,17.672876000000002,28.0,1,14.873912
3,200912130kan,-1,-1,14,2009,-6,2.5,3.8418596,-6.197355,-1.0924836000000002,,-3.102362,-6.0,0,-2.0974228
4,201001030min,1,1,17,2009,37,8.5,0.20055079999999997,9.759803999999999,11.690286,,5.5398879999999995,37.0,1,7.649845999999999
5,200912210was,-1,-1,15,2009,-33,3.0,8.754311,-6.2098937,,,,-33.0,0,1.2722086499999996
6,200911260den,1,1,12,2009,20,4.5,,-11.8930235,-7.622103699999999,-5.1111746,,20.0,1,-7.622103699999999
7,200909270tam,-1,-1,3,2009,-24,6.0,-10.465726,,,-8.324662,,-24.0,0,-9.395194
8,200911010phi,1,1,8,2009,23,3.0,,5.3303547,9.122308,1.1166334,-4.056433999999999,23.0,1,3.22349405
9,200910040kan,-1,-1,4,2009,-11,9.5,-4.3865620000000005,,,,,-11.0,0,-4.3865620000000005
10,200910180nor,1,1,6,2009,21,3.0,5.178389,-1.4312652,,1.62554,5.336601,21.0,1,3.4019645
11,200909200dal,-1,-1,2,2009,-2,3.0,,3.63435,-2.5582645,0.65743303,1.7730584999999999,-2.0,0,1.215245765
12,200712090nyj,-1,-1,14,2007,-6,3.0,,,,,-13.201137,-6.0,0,-13.201137
14,200710280ram,-1,-1,8,2007,-7,3.0,-5.2687707,-14.370956,,-5.143536,,-7.0,0,-5.2687707
15,200712230cin,1,1,16,2007,5,2.0,,4.5953550000000005,9.953803,,,5.0,1,7.274579000000001
16,200712020crd,1,1,13,2007,6,1.0,-1.5138423,,,2.4216108,,6.0,1,0.4538842499999999
17,200710070nwe,1,1,5,2007,17,15.5,29.930279,,,,,17.0,1,29.930279
18,200711110pit,-1,1,10,2007,3,9.0,,,,,18.590485,3.0,1,18.590485
19,200711180rav,-1,-1,11,2007,-3,1.0,-1.8763319999999999,,0.031532526,5.3502849999999995,,-3.0,0,0.031532526
20,200809280nyj,1,1,4,2008,21,1.0,3.0507567000000004,,,0.8060967,-2.6691172,21.0,1,0.8060967
21,200811020ram,-1,-1,9,2008,-21,3.0,,-12.083592,,,-4.4447064,-21.0,0,-8.2641492
22,200811160sea,-1,-1,11,2008,-6,3.0,,,,-1.9100125,-2.6246336,-6.0,0,-2.26732305
23,200809210was,1,1,3,2008,7,3.0,,5.7571054,,-1.9659088,,7.0,1,1.8955983
24,200810260car,-1,1,8,2008,4,4.5,,1.8642330000000003,,9.2606735,,4.0,1,5.56245325
25,200901100car,-1,-1,19,2008,-20,10.0,16.321148,12.878673,,,8.832716,-20.0,0,12.878673
26,200812210nwe,1,1,16,2008,40,8.0,11.9507675,10.10873,5.286245,9.214751,,40.0,1,9.6617405
27,200811270phi,1,1,13,2008,28,3.0,-0.579442,9.120666499999999,10.482247000000001,2.6181377999999995,,28.0,1,5.869402149999999
28,200809070sfo,-1,-1,1,2008,-10,2.5,-7.3803095999999995,,-6.523715,-3.659996,0.51872444,-10.0,0,-5.0918555
29,200810260nyj,-1,1,8,2008,4,13.0,6.986167999999999,,,,,4.0,1,6.986167999999999
30,200811090sdg,-1,1,10,2008,1,15.0,,,20.414295000000003,23.389109,10.059067,1.0,1,20.414295000000003
31,200812280cin,1,1,17,2008,10,1.5,3.0707011000000004,,,,-6.539097,10.0,1,-1.7341979499999998
32,200810050car,1,1,5,2008,34,10.0,,,7.722250999999999,,5.3115287,34.0,1,6.51688985
33,200812070den,-1,1,14,2008,7,9.0,,,-9.9256525,-2.1913153999999997,-2.2756602999999997,7.0,1,-2.2756602999999997
34,200809070nwe,-1,1,1,2008,7,16.0,,22.557709,,14.816076999999998,,7.0,1,18.686892999999998
35,200809210atl,1,1,3,2008,24,6.0,,,15.340967000000001,15.863025,1.3546504,24.0,1,15.340967000000001
36,200811300rai,-1,-1,13,2008,-7,3.0,3.2333107000000005,-2.1548474,,,,-7.0,0,0.5392316500000003
37,200811090nyj,1,1,10,2008,44,9.5,,7.3800664000000005,,,,44.0,1,7.3800664000000005
38,200809210sea,1,1,3,2008,24,8.0,2.6559397999999996,,,8.507643,11.525976,24.0,1,8.507643
39,200810120was,-1,-1,6,2008,-2,12.0,18.738804000000002,1.4324162,,,,-2.0,0,10.0856101
40,200812070crd,1,1,14,2008,24,14.5,23.733313,14.864054999999999,4.684403,15.375992000000002,9.524402,24.0,1,14.864054999999999
41,200809070phi,1,1,1,2008,35,7.5,,14.924947,3.3941102,6.9286966,,35.0,1,6.9286966
42,200812280atl,-1,1,17,2008,4,14.0,,17.946035000000002,,,,4.0,1,17.946035000000002
43,200811160sfo,1,1,11,2008,19,7.0,2.0456822,9.218128,,9.178421,,19.0,1,9.178421
44,200910110car,-1,1,5,2009,3,5.0,-0.84413064,-2.063295,,7.903289999999999,-2.3442988,3.0,1,-1.45371282
45,200909270det,1,1,3,2009,5,6.5,,,-0.48490185,-6.703808,,5.0,1,-3.594354925
46,200911290phi,-1,1,12,2009,3,10.0,,,6.7160473,,10.623724000000001,3.0,1,8.669885650000001
47,200911080atl,1,1,9,2009,14,8.5,8.978617,,,,2.7465131,14.0,1,5.86256505
48,200912130rai,-1,-1,14,2009,-21,2.0,,,-2.3919639999999998,,0.41834116,-21.0,0,-0.9868114199999999
49,200911220dal,-1,1,11,2009,1,10.5,13.024572000000001,16.156982,,10.149749,,1.0,1,13.024572000000001
50,200911220nyg,-1,1,11,2009,3,7.0,,12.682532,,,,3.0,1,12.682532
51,200912200nyj,-1,-1,15,2009,-3,5.0,,10.88683,-6.303626,,,-3.0,0,2.2916019999999997
52,200911150car,1,1,10,2009,9,1.0,,-2.9091513,,1.6205637,,9.0,1,-0.6442938
53,200909270nwe,1,1,3,2009,16,4.5,8.125972,23.723873,,5.3080754,,16.0,1,8.125972
54,201001030tam,-1,-1,17,2009,-10,3.0,,-1.9781353,-15.137932999999999,-0.9845870999999999,,-10.0,0,-1.9781353
55,200911020nor,-1,1,8,2009,8,11.0,,12.974978,,12.251019,14.240658999999999,8.0,1,12.974978
56,200910110sfo,-1,-1,5,2009,-35,0.0,4.747317,1.0500631,,,,-35.0,0,2.89869005
57,200910250dal,1,1,7,2009,16,5.0,,6.566615,8.539019,7.861993300000001,14.913248000000001,16.0,1,8.20050615
58,200912130nyg,-1,-1,14,2009,-7,1.0,-2.0678966,,,,5.9646163,-7.0,0,1.9483598500000001
59,200911150sdg,1,1,10,2009,8,1.0,6.595525,,4.0650854,,-8.121876,8.0,1,4.0650854
60,200910260was,-1,-1,7,2009,-10,9.0,-5.1834526,,-6.630418,-11.950117,,-10.0,0,-6.630418
61,200909130car,-1,-1,1,2009,-28,2.5,-1.8407073,,0.6944682,-3.8867974000000003,,-28.0,0,-1.8407073
62,200911220chi,-1,-1,11,2009,-4,3.5,-11.10268,,-4.6414123,-3.5439873,-13.307019,-4.0,0,-7.872046149999999
64,200910180rai,1,1,6,2009,4,14.5,-18.473112,-17.896673,-5.156029,-7.821934700000001,,4.0,1,-12.85930385
65,201001030dal,1,1,17,2009,24,2.5,,,2.5555654,,,24.0,1,2.5555654
66,201001090dal,1,1,18,2009,20,4.0,,,,,4.709258599999999,20.0,1,4.709258599999999
67,200912270nyg,-1,-1,16,2009,-32,8.5,-1.46343,13.626795000000001,,,9.798283999999999,-32.0,0,9.798283999999999
68,200911290nyj,1,1,12,2009,11,3.0,1.1862574,,,,,11.0,1,1.1862574
69,200911010crd,-1,-1,8,2009,-13,10.0,4.75807,,,,14.1766615,-13.0,0,9.467365749999999
70,200912130nwe,-1,1,14,2009,10,12.5,8.480265,,14.737974,14.215317,13.7814865,10.0,1,13.99840175
71,200910180tam,-1,-1,6,2009,-7,3.5,-2.2764277,-3.8636407999999998,,,,-7.0,0,-3.07003425
72,200909200atl,1,1,2,2009,8,5.5,9.603057000000002,,,,,8.0,1,9.603057000000002
73,200911080nor,-1,1,9,2009,10,12.0,,17.146805,8.585448,,,10.0,1,12.8661265
74,200909280dal,1,1,3,2009,14,8.5,17.36412,14.714451,,,4.610806,14.0,1,14.714451
75,200710070ram,1,-1,5,2007,-3,3.5,-11.852226,,,-16.43696,-14.665763,-3.0,0,-14.665763
76,200712090sea,1,1,14,2007,21,8.0,1.6854008000000003,6.819728,7.7923,,,21.0,1,6.819728
77,200710210was,-1,1,7,2007,2,8.0,9.9123535,,,,,2.0,1,9.9123535
78,200711180cin,-1,-1,11,2007,-8,3.0,,2.8339939999999997,8.7997875,,7.149367999999999,-8.0,0,7.149367999999999
79,200709100sfo,-1,1,1,2007,3,3.5,7.291091000000001,,,5.4781723,,3.0,1,6.38463165
80,200709230rav,-1,1,3,2007,3,7.0,,,,2.3227458,,3.0,1,2.3227458
81,200711040tam,1,1,9,2007,7,3.0,,,,-0.47703457,,7.0,1,-0.47703457
82,200712160nor,1,1,15,2007,7,4.0,10.553077,,,,,7.0,1,10.553077
83,201009120ram,-1,-1,1,2010,-4,3.0,-1.7930536,,-1.4697744,-3.9663748999999995,-4.1175346,-4.0,0,-2.8797142499999997
84,201010030sdg,1,1,4,2010,31,10.0,,4.602466000000001,3.144257,13.613047,,31.0,1,4.602466000000001
86,201012190car,1,1,15,2010,7,2.5,,,-5.241069,-2.3406389,,7.0,1,-3.7908539500000002
87,201011070min,-1,1,9,2010,3,7.0,,8.831967,-5.082647,,,3.0,1,1.8746600000000004
88,201009190atl,1,1,2,2010,34,7.0,1.8819461,7.9937882,,15.295741,,34.0,1,7.9937882
89,201011210kan,1,1,11,2010,18,7.0,,2.240191,,10.141677,,18.0,1,6.1909339999999995
90,201101020sfo,1,1,17,2010,31,6.0,7.318838,6.914844500000001,,,6.9854199999999995,31.0,1,6.9854199999999995
91,201009260ram,1,1,3,2010,14,5.0,,-1.9110675,,-2.312414,-7.8498964,14.0,1,-2.312414
92,201010240chi,-1,-1,7,2010,-3,3.0,0.9073975000000001,0.17639639999999998,,,9.3790245,-3.0,0,0.9073975000000001
93,201010310det,1,1,8,2010,12,2.5,,,,-3.088738,,12.0,1,-3.088738
94,201011210oti,-1,-1,11,2010,-3,7.0,12.096947,,17.417017,,,-3.0,0,14.756982
95,201010030phi,-1,-1,4,2010,-5,5.5,,,12.78073,,,-5.0,0,12.78073
96,201012190dal,-1,1,15,2010,3,9.0,6.09368,,,10.810316,,3.0,1,8.451998
97,201012260jax,-1,-1,16,2010,-3,7.0,,5.635285,9.56209,5.7560983,12.050065,-3.0,0,7.65909415
98,201012050nyg,1,1,13,2010,24,7.5,,,,,13.310298999999999,24.0,1,13.310298999999999
100,201010170chi,-1,-1,6,2010,-3,6.0,,-5.2488375,,,,-3.0,0,-5.2488375
101,201101160chi,1,1,19,2010,11,10.0,,11.443719999999999,9.472255,9.482283,2.3452554,11.0,1,9.477269
102,201011140crd,-1,-1,10,2010,-18,3.5,,3.8342328,6.3243327,,,-18.0,0,5.07928275
103,201009190den,1,1,2,2010,17,3.5,-5.3171883,,,,4.347099299999999,17.0,1,-0.4850445000000003
104,201012260tam,1,1,16,2010,23,5.5,-3.0243986,1.4207721000000002,4.428376,-6.9386453999999995,,23.0,1,-0.8018132499999999
105,201011210nor,1,1,11,2010,15,11.0,,,1.4060974,8.024481,1.2268157,15.0,1,1.4060974
106,201012120sfo,1,1,14,2010,19,4.5,,6.0416913,-4.77738,-4.032223999999999,7.111222,19.0,1,1.0047336500000004
107,201010310rai,1,1,8,2010,30,1.5,1.8968620999999999,,,,,30.0,1,1.8968620999999999
108,201111270ram,-1,-1,12,2011,-3,2.5,-0.46986258,,-1.6175323,,-10.806464,-3.0,0,-1.6175323
109,201109180was,-1,1,2,2011,1,4.5,5.100448,-3.892274,,1.8806255,,1.0,1,1.8806255
110,201112240cin,1,1,16,2011,7,4.0,,9.581050999999999,1.0955551000000001,,9.228483,7.0,1,9.228483
111,201110300rav,-1,1,8,2011,3,11.5,,,6.950013,,,3.0,1,6.950013
112,201111130phi,-1,-1,10,2011,-4,13.0,13.235553,1.5487881000000001,7.5492253,12.193978999999999,6.716941,-4.0,0,7.5492253
113,201111200sfo,1,1,11,2011,16,10.0,11.973438999999999,16.372063,20.572397,,,16.0,1,16.372063
114,201110090min,1,1,5,2011,24,3.5,,,-0.7822058000000001,9.26154,,24.0,1,4.2396671
115,201109250sea,1,1,3,2011,3,3.0,-4.991093599999999,-7.459203200000001,,4.0142307,-6.184416000000001,3.0,1,-5.5877548
116,201201010ram,1,-1,17,2011,-7,12.5,,,,-3.1935012,-9.854675,-7.0,0,-6.5240881
117,201111060was,-1,-1,9,2011,-8,5.5,,,-11.952308,,,-8.0,0,-11.952308
118,201109250cin,-1,-1,3,2011,-5,1.0,,,,1.3710815,3.0995896000000003,-5.0,0,2.2353355500000003
119,201112110crd,1,1,14,2011,2,3.5,,,-0.7201550999999999,-3.9915108999999998,-5.0889370000000005,2.0,1,-3.9915108999999998
120,201110160det,-1,-1,6,2011,-6,5.0,13.177220000000002,,,,,-6.0,0,13.177220000000002
121,201111240rav,1,1,12,2011,10,3.5,,6.1985470000000005,,11.017732,1.610687,10.0,1,6.1985470000000005
122,201110020phi,-1,-1,4,2011,-1,10.0,,,7.2044179999999995,8.268647999999999,,-1.0,0,7.736533
123,201112240sea,1,-1,16,2011,-2,2.5,3.9194139999999997,,,,,-2.0,0,3.9194139999999997
124,201309080ram,-1,1,1,2013,3,4.5,,,1.7080982,,3.01061,3.0,1,2.3593541
125,201309290tam,-1,-1,4,2013,-3,2.5,,6.4356856,8.476857,,9.981278,-3.0,0,8.476857
126,201312010phi,-1,1,13,2013,3,3.5,14.526423999999999,4.6684456,15.009649,,8.947058,3.0,1,11.736740999999999
127,201311170jax,-1,-1,11,2013,-13,9.5,,,,-9.002616999999999,,-13.0,0,-9.002616999999999
128,201310130sfo,1,1,6,2013,12,9.5,,15.022677,3.4823196000000003,11.349916,-4.8581080000000005,12.0,1,7.4161178
129,201309220nor,1,1,3,2013,24,7.0,10.403522,11.596619,,,7.011675,24.0,1,10.403522
130,201312220sea,-1,-1,16,2013,-7,8.0,19.849403,,19.328989,,12.531569000000001,-7.0,0,19.328989
131,201312150ram,1,1,15,2013,11,7.0,,-10.796111999999999,-5.910287,,,11.0,1,-8.353199499999999
132,201312220car,1,1,16,2013,4,3.0,,0.14469784,,,,4.0,1,0.14469784
133,201310060chi,-1,-1,5,2013,-8,1.0,5.8152313,,,-4.054437,6.383271700000001,-8.0,0,5.8152313
134,201310130nwe,1,1,6,2013,3,2.5,2.2565284,5.6428194000000005,7.305320699999999,,,3.0,1,5.6428194000000005
135,201309150tam,1,-1,2,2013,-2,4.0,-4.3595595000000005,-3.162282,,,,-2.0,0,-3.7609207500000004
136,201401040phi,-1,-1,18,2013,-2,3.0,,-5.585433999999999,8.612778,5.357781,,-2.0,0,5.357781
137,201311210atl,1,-1,12,2013,-4,7.5,-7.703602,,-11.494057000000002,-8.048407000000001,,-4.0,0,-8.048407000000001
138,201311030nyj,1,1,9,2013,6,6.0,,,,,-7.981845,6.0,1,-7.981845
139,201312020sea,1,1,13,2013,27,6.5,,,6.5379295,,,27.0,1,6.5379295
141,201312220ram,1,1,16,2013,10,3.0,,,,,-0.3207667,10.0,1,-0.3207667
142,201312010car,1,1,13,2013,21,7.0,5.90798,,,4.0182457000000005,,21.0,1,4.96311285
143,201311240det,-1,-1,12,2013,-3,7.0,,,,,-1.3093492,-3.0,0,-1.3093492
144,201309220nwe,1,1,3,2013,20,7.0,,,5.6439075,,,20.0,1,5.6439075
145,201310200atl,1,1,7,2013,8,6.5,,,7.807291499999999,0.30530462,,8.0,1,4.05629806
146,201309080nyj,1,1,1,2013,1,6.0,-8.139157,-10.691765,,,-6.929597,1.0,1,-8.139157
147,201312290nor,1,1,17,2013,25,11.5,14.500404999999999,7.7863617,15.028668,6.3100624000000005,,25.0,1,11.143383349999999
148,201311030sea,-1,1,9,2013,3,15.5,,22.67126,,,17.118011,3.0,1,19.8946355
149,201410130ram,-1,-1,6,2014,-14,3.0,,,-3.0634499,,,-14.0,0,-3.0634499
150,201409210crd,1,1,3,2014,9,3.0,,-1.8797400000000002,-4.393754,-2.3990972000000004,,9.0,1,-2.3990972000000004
151,201412070rai,1,1,14,2014,11,8.5,,-6.442376,,,,11.0,1,-6.442376
152,201411160nyg,-1,-1,11,2014,-6,4.0,,,-11.333839999999999,-4.3403134,-0.5096247,-6.0,0,-4.3403134
153,201410190den,1,1,7,2014,25,7.0,9.319327000000001,,11.066049000000001,7.194818499999999,,25.0,1,9.319327000000001
154,201411090nor,-1,-1,10,2014,-3,6.0,,8.914551,6.3347526,6.5403476,6.8772273,-3.0,0,6.70878745
155,201412140sea,1,1,15,2014,10,9.5,13.578213,16.908432,6.6753163,,16.455475,10.0,1,15.016843999999999
156,201409070dal,-1,-1,1,2014,-11,3.0,,-2.043529,,,,-11.0,0,-2.043529
157,201410190ram,1,1,7,2014,2,6.5,,-10.947136,,-11.858106,,2.0,1,-11.402621
158,201409140sdg,1,1,2,2014,9,5.0,-7.134726,-6.677592999999999,-8.569716,,,9.0,1,-7.134726
159,201410060was,-1,-1,5,2014,-10,7.0,,-8.774059,-10.467084,,,-10.0,0,-9.6205715
160,201410260car,1,-1,8,2014,-4,6.0,,-4.400832,,,,-4.0,0,-4.400832
161,201412210crd,-1,-1,16,2014,-29,9.5,,,-6.7683024000000005,,,-29.0,0,-6.7683024000000005
162,201412070phi,-1,-1,14,2014,-10,1.5,-3.5809855,,,-0.091228485,2.6884909,-10.0,0,-0.091228485
163,201411160kan,1,1,11,2014,4,1.0,0.28955770000000003,,,,,4.0,1,0.28955770000000003
164,201411270sfo,-1,-1,13,2014,-16,1.0,-7.8114557,,,-2.1509047000000003,-2.9307184,-16.0,0,-2.9307184
165,201411160ram,1,1,11,2014,15,8.0,,-25.001404,,-9.528996000000001,-7.81015,15.0,1,-9.528996000000001
166,201412140sdg,-1,-1,15,2014,-12,4.5,,,,-7.013102000000001,,-12.0,0,-7.013102000000001
167,201412220cin,1,1,16,2014,9,3.5,,,,-12.804117,,9.0,1,-12.804117
168,201411020nwe,1,1,9,2014,22,3.0,,,-0.46825558,-2.6465561,,22.0,1,-1.5574058400000002
169,201411300kan,-1,-1,13,2014,-13,1.0,,5.316841,-0.7259269,,6.864539,-13.0,0,5.316841
171,201410120nyj,-1,-1,6,2014,-14,10.0,,-8.147088,-4.971575,-6.751109,,-14.0,0,-6.751109
172,201409210sea,1,1,3,2014,6,4.0,9.4727125,3.9949582,1.2772931,,,6.0,1,3.9949582
173,201411300ram,1,1,13,2014,52,6.0,,10.936189,7.294433000000001,,1.4889944,52.0,1,7.294433000000001
174,201411160sdg,-1,1,11,2014,7,10.0,7.059989,,10.918294,19.447027,18.697615,7.0,1,14.8079545
175,201409210nwe,-1,1,3,2014,7,13.5,7.919242999999999,,,,9.429671,7.0,1,8.674457
176,201412140kan,1,1,15,2014,18,11.0,14.811238000000001,,,,11.900482,18.0,1,13.35586
177,201409070nyj,-1,1,1,2014,5,6.5,,6.400343,10.912123,,13.374599,5.0,1,10.912123
178,201412280den,1,1,17,2014,33,16.0,6.7672514999999995,,12.85112,6.5786880000000005,,33.0,1,6.7672514999999995
179,201411020sea,-1,1,9,2014,6,13.0,,,19.634106,,,6.0,1,19.634106
180,201410260cle,1,1,8,2014,10,6.5,12.256296,11.857717999999998,6.1602697,7.877574000000001,,10.0,1,9.867646
181,201412110ram,-1,-1,15,2014,-6,6.0,,,-2.8475447,,,-6.0,0,-2.8475447
182,201501030car,1,1,18,2014,11,5.5,11.451917,,,,,11.0,1,11.451917
183,201411300atl,1,1,13,2014,11,1.5,,-5.7171582999999995,-1.591567,0.92616534,-2.0269792,11.0,1,-1.8092731
184,201410190rai,-1,-1,7,2014,-11,3.5,,,-7.496460000000001,-1.4695935,-9.244942,-11.0,0,-7.496460000000001
186,201410050den,1,1,5,2014,21,8.5,9.789525,14.141767499999998,12.27217,,4.8361263,21.0,1,11.0308475
188,201411020dal,-1,-1,9,2014,-11,1.0,8.748414,,4.6346435999999995,,,-11.0,0,6.6915288
189,201412280sfo,-1,1,17,2014,3,6.0,19.256113,6.481271,6.513424400000001,7.058372,5.544646,3.0,1,6.513424400000001
190,201412210ram,-1,-1,16,2014,-10,6.5,,,5.1650696,6.467715,,-10.0,0,5.8163923
191,201409250was,-1,-1,4,2014,-31,3.0,,8.305099,5.7428045,,,-31.0,0,7.02395175
192,201409080det,1,1,1,2014,21,6.5,,,,5.629283999999999,4.4976172,21.0,1,5.0634505999999995
193,201412070oti,-1,-1,14,2014,-29,3.0,0.04792413,1.3140323,-0.64870787,3.0000663,-6.301919,-29.0,0,0.04792413
194,201410120phi,1,1,6,2014,27,1.5,,,-3.9892025,,,27.0,1,-3.9892025
195,201411300jax,1,1,13,2014,1,3.0,-6.9210296,-12.655669999999999,2.704336,,,1.0,1,-6.9210296
196,201411090sea,1,1,10,2014,21,9.0,,,,,20.230995,21.0,1,20.230995
197,201410190dal,1,1,7,2014,10,5.0,,0.37624425,,,6.538833599999999,10.0,1,3.4575389249999997
198,201509270ram,-1,-1,3,2015,-6,1.0,,,,,-1.9696486,-6.0,0,-1.9696486
199,201510120sdg,-1,-1,5,2015,-4,4.0,,3.2375703,,5.217221,12.451091,-4.0,0,5.217221
200,201512130cin,-1,-1,14,2015,-13,1.0,-0.27349365,-0.8269155999999999,-2.9862013,1.557908,,-13.0,0,-0.5502046249999999
201,201601090cin,-1,-1,18,2015,-2,1.5,,,,2.2646966,,-2.0,0,2.2646966
202,201512270rav,1,1,16,2015,3,11.0,,-5.3814583,-5.2928815,-7.468300999999999,,3.0,1,-5.3814583
203,201510250kan,1,1,7,2015,10,3.5,0.99836284,,3.3735826,2.9214811000000003,7.2212415,10.0,1,3.14753185
204,201511290sea,1,1,12,2015,9,3.0,7.0415964,,-4.739450499999999,,,9.0,1,1.1510729500000005
205,201601030cle,-1,-1,17,2015,-16,12.5,,-7.4505525,-2.7969675,,,-16.0,0,-5.12376
206,201510250ram,1,1,7,2015,18,6.0,0.6233887,-1.9502017,,1.936404,,18.0,1,0.6233887
207,201510040sdg,-1,1,4,2015,3,4.5,,4.226989,,,,3.0,1,4.226989
209,201511150pit,1,1,10,2015,21,7.0,,,,6.5661005999999995,3.7440480000000003,21.0,1,5.1550743
210,201510110rav,-1,-1,5,2015,-3,6.5,3.4884822,5.884194,2.8264810000000002,,,-3.0,0,3.4884822
211,201512270kan,-1,1,16,2015,4,11.5,21.362735999999998,,4.1329117,,,4.0,1,12.74782385
212,201509130nyj,1,1,1,2015,21,3.5,10.426052,,6.294560400000001,5.3199863,,21.0,1,6.294560400000001
213,201512200sea,1,1,15,2015,17,14.5,16.372377,,23.099295,,9.797691,17.0,1,16.372377
214,201511010ram,1,1,8,2015,21,7.5,12.853643,15.560156,,,,21.0,1,14.206899499999999
215,201512060chi,-1,-1,13,2015,-6,6.5,7.3948149999999995,14.287619,4.778784,,7.466139,-6.0,0,7.430477
216,201509270crd,1,1,3,2015,40,7.0,,,13.067731,,,40.0,1,13.067731
217,201512270det,1,1,16,2015,15,9.0,,,,6.039251,13.742478,15.0,1,9.8908645
218,201509200pit,1,1,2,2015,25,6.0,4.1106873,,2.092462,,-3.8854508,25.0,1,2.092462
219,201510110nyg,-1,1,5,2015,3,7.5,,,,27.028434999999998,,3.0,1,27.028434999999998
220,201511220sea,1,1,11,2015,16,14.0,,,,14.004643,8.290014999999999,16.0,1,11.147329
221,201512130cle,1,1,14,2015,14,2.5,1.143964,,,,,14.0,1,1.143964
222,201512060ram,-1,-1,13,2015,-24,3.5,,-9.795989,,,4.754154,-24.0,0,-2.5209175000000004
223,201601240car,1,1,20,2015,34,3.0,-0.6453489,,-2.0335758000000004,13.191634,1.8492191999999998,34.0,1,0.6019351499999999
224,201509200chi,-1,-1,2,2015,-25,2.0,,-2.9366298,,-4.0937753,-4.134195,-25.0,0,-4.0937753
225,201510110det,-1,-1,5,2015,-25,5.0,-13.726517000000001,,-4.1364160000000005,,,-25.0,0,-8.9314665
226,201510180pit,1,1,6,2015,12,5.0,-12.895666,8.450438,,,,12.0,1,-2.222614
227,201512200phi,-1,-1,15,2015,-23,3.5,-3.2842154999999997,-6.769162,,,,-23.0,0,-5.02668875
228,201511150sea,-1,-1,10,2015,-7,3.0,-1.3689777,11.481301,,,15.08271,-7.0,0,11.481301
229,201511010cle,-1,-1,8,2015,-14,7.0,-13.333484,-11.731967,,,-6.524401999999999,-14.0,0,-11.731967
230,201511290sfo,1,-1,12,2015,-6,8.5,,-12.891858000000001,,,-19.128479000000002,-6.0,0,-16.010168500000002
231,201512170ram,1,1,15,2015,8,0.0,,0.60183203,-4.485079,12.498391,6.556386,8.0,1,3.579109015
232,201510250was,-1,1,7,2015,1,3.0,12.920444999999999,-11.616882,,,-0.1317001,1.0,1,-0.1317001
233,201601030car,1,1,17,2015,28,10.0,,17.715483,12.270313,,17.019382,28.0,1,17.019382
234,201511220phi,-1,-1,11,2015,-28,7.0,,,4.0121574,8.479065,,-28.0,0,6.245611200000001
235,201511010atl,-1,-1,8,2015,-3,8.0,10.431988,,,9.418593,13.063191999999999,-3.0,0,10.431988
236,201511290clt,1,1,12,2015,13,2.5,,8.924978,,,7.455646000000001,13.0,1,8.190312
237,201509200nor,-1,-1,2,2015,-7,10.0,7.485299,5.2193765999999995,14.867547,9.5166,,-7.0,0,8.5009495
238,201509270htx,1,1,3,2015,10,6.0,1.6164008,,7.5547642999999995,,,10.0,1,4.58558255
239,200910190sdg,-1,-1,6,2009,-11,3.0,11.141371000000001,,,,,-11.0,0,11.141371000000001
240,200911150was,1,1,10,2009,10,3.5,-6.6878963,,,-9.156599,,10.0,1,-7.92224765
241,200909130cin,-1,-1,1,2009,-5,5.0,10.267818,,10.843712,7.490896,2.1076226000000005,-5.0,0,8.879357
242,200912130clt,1,1,14,2009,12,6.5,13.012341000000001,15.317232,,13.937364,,12.0,1,13.937364
243,200911010rav,1,1,8,2009,23,4.5,,,4.9505989999999995,,4.1310934999999995,23.0,1,4.5408462499999995
244,200912270phi,-1,1,16,2009,3,7.0,,,,0.45598093,-2.1909451,3.0,1,-0.867482085
245,200912060kan,-1,-1,13,2009,-31,6.0,,,,-7.240112,,-31.0,0,-7.240112
246,200909270rai,-1,-1,3,2009,-20,2.5,,,,,-11.220191999999999,-20.0,0,-11.220191999999999
247,201011220sdg,1,1,11,2010,21,9.0,,,15.448569,,,21.0,1,15.448569
248,201012120crd,1,1,14,2010,30,4.0,-10.485408999999999,,,,,30.0,1,-10.485408999999999
249,201010030oti,-1,-1,4,2010,-6,6.5,-1.5853806000000001,1.9098103,,3.8972945,1.3923246999999999,-6.0,0,1.6510675
250,201010100rav,1,1,5,2010,14,8.0,8.223564,11.118944,3.4181437000000003,,,14.0,1,8.223564
251,201012050kan,-1,1,13,2010,4,8.5,-5.991438,9.930121,,,,4.0,1,1.9693415
252,201012190rai,1,1,15,2010,16,7.5,,18.206285,11.967526,,-2.035619,16.0,1,11.967526
253,201009120jax,1,1,1,2010,7,3.0,,,,8.085801,2.7423912999999995,7.0,1,5.41409615
254,201012050sdg,-1,-1,13,2010,-15,13.0,,,27.144015999999997,15.7062,14.395052,-15.0,0,15.7062
255,201009260crd,-1,1,3,2010,1,5.5,-0.42779803,,8.231197,,-6.3229370000000005,1.0,1,-0.42779803
256,201010240den,-1,-1,7,2010,-45,7.0,7.418654400000001,,11.695443,,,-45.0,0,9.5570487
