,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
1906,20.0,-2.85571995,8.5775158960466,7.86550303381737,5.587802688288
1907,20.0,-2.45949945,8.60053379646435,7.924776525448957,5.587802688288
1908,20.0,-1.4274695666666668,8.601178580778688,7.925635838043408,5.587802688288
1909,20.0,-1.1978768299999998,8.603586830365657,7.928922304826436,5.587802688288
1910,20.0,-1.1422723580000003,8.603917077739577,7.9293824737400955,5.587802688288
1911,20.0,-1.024289,8.607564273521579,7.938062777446887,5.587802688288
1912,20.0,-0.43478993333333343,8.609662945683384,7.941067277597828,5.587802688288
1913,20.0,1.2004324,8.630216275103683,7.978431321390107,5.587802688288
1914,20.0,2.74124823,8.631035819579973,7.980672462975882,5.587802688288
1915,20.0,2.84585,8.631457711154088,7.981827044998148,5.587802688288
1916,20.0,4.015176973333333,8.651447587059906,8.022517885946055,5.587802688288
1917,20.0,4.3641746,8.666246589910587,8.057571721553556,5.587802688288
1918,20.0,4.709258599999999,8.67889338072923,8.090594064351128,5.587802688288
1919,20.0,5.6439075,8.682538361810336,8.100064722148689,5.587802688288
1920,20.0,6.105702749999999,8.692794491140825,8.127928015098961,5.587802688288
1921,20.0,6.5154650499999995,8.712629578637781,8.182868592661142,5.587802688288
1922,20.0,6.757703149999999,8.715526846369533,8.19089900503421,5.587802688288
1923,20.0,6.81339575,8.724328009599676,8.215372799219644,5.587802688288
1924,20.0,7.6699475999999995,8.729366304589448,8.229765174114714,5.587802688288
1925,20.0,7.81257225,8.731065052985121,8.234715233121273,5.587802688288
1926,20.0,8.60025594,8.735315806960587,8.246435961533553,5.587802688288
1927,20.0,9.091656,8.76114341572624,8.318369667169064,5.587802688288
1928,20.0,10.0645735,8.764472394085756,8.328138515918035,5.587802688288
1929,20.0,10.35219168,8.7704532091856,8.343580540998772,5.587802688288
1930,20.0,10.865552749999999,8.774534514512407,8.3538309614879,5.587802688288
1931,20.0,11.312403575000001,8.779466498798755,8.367091826979046,5.587802688288
1932,20.0,12.518825,8.793403515869764,8.406251996541851,5.587802688288
1933,20.0,15.017810999999998,8.796215792862453,8.414325515662439,5.587802688288
1934,20.0,20.7646095,8.79726295371344,8.417322275013166,5.587802688288
1935,21.0,-7.028290166666667,8.809172448864569,8.447721420472796,5.77175174212339
1936,21.0,-4.961478666666667,8.840315416364355,8.5266941960046,5.77175174212339
1937,21.0,-4.6288609,8.857039012103442,8.571228281119962,5.77175174212339
1938,21.0,-2.3183846000000004,8.857907209000812,8.573524031230994,5.77175174212339
1939,21.0,-2.0934346,8.864589048879665,8.591028156949223,5.77175174212339
1940,21.0,-1.5866616666666669,8.8685608489839,8.601295676162353,5.77175174212339
1941,21.0,0.12647896666666694,8.886153688758025,8.643394978336326,5.77175174212339
1942,21.0,0.39591206666666673,8.927389992447779,8.736912480817269,5.77175174212339
1943,21.0,0.6192433199999998,8.935822847044605,8.752406149422132,5.77175174212339
1944,21.0,1.1848724,8.944503977517535,8.76764108335229,5.77175174212339
1945,21.0,1.56576315,8.949891268970061,8.7808813884213,5.77175174212339
1946,21.0,1.88519135,8.961080552614618,8.807605776762834,5.77175174212339
1947,21.0,2.4744208,8.971252083601414,8.828882399847648,5.77175174212339
1948,21.0,2.6773162,8.991959704273565,8.869582734236939,5.77175174212339
1949,21.0,3.1072852999999996,9.00947449154683,8.90110574943856,5.77175174212339
1950,21.0,3.8015955999999997,9.021299921234084,8.922333645784581,5.77175174212339
1951,21.0,4.9398520999999995,9.021628512319266,8.923109549518072,5.77175174212339
1952,21.0,4.96311285,9.02530076664008,8.931764496464456,5.77175174212339
