,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
541,-7.0,-1.4920816000000001,-1.8719070450801305,-0.6290440753635166,0.7115406045136257
542,-7.0,-1.23370492,-1.8600200378927028,-0.6256447982390514,0.7115406045136257
543,-7.0,-0.8626653000000001,-1.838402334411573,-0.6214273493373778,0.7115406045136257
544,-7.0,-0.7894087000000004,-1.835296826792299,-0.6184724621614606,0.7115406045136257
545,-7.0,-0.5297283,-1.8347857887234296,-0.6180035629481787,0.7115406045136257
546,-7.0,-0.00859674999999993,-1.7936252474659238,-0.6208880351974305,0.7115406045136257
547,-7.0,0.6377351666666667,-1.7818605759796748,-0.6238611770337071,0.7115406045136257
548,-7.0,0.9614690400000001,-1.7713589116803783,-0.6270988274987035,0.7115406045136257
549,-7.0,1.1756916999999998,-1.7601861268031955,-0.6350084404475337,0.7115406045136257
550,-7.0,1.2767610499999997,-1.757012396100043,-0.63718446315698,0.7115406045136257
551,-7.0,1.3804499833333335,-1.7559860642096936,-0.637977359335937,0.7115406045136257
552,-7.0,1.4096551500000003,-1.7518535329324154,-0.6388896462318359,0.7115406045136257
553,-7.0,1.7225180000000007,-1.746981311892921,-0.6416640134650449,0.7115406045136257
554,-7.0,1.729002525,-1.7446271026657392,-0.6424833763699266,0.7115406045136257
555,-7.0,2.2663279999999997,-1.7157102603633558,-0.6538837749502779,0.7115406045136257
556,-7.0,2.3228036666666667,-1.7115148170440877,-0.6553962421617769,0.7115406045136257
557,-7.0,2.4705258733333335,-1.7099617993276337,-0.6559750736126355,0.7115406045136257
558,-7.0,2.66333808,-1.7016078096364449,-0.6595323818001335,0.7115406045136257
559,-7.0,3.0766137000000002,-1.695554506425068,-0.6619499818160755,0.7115406045136257
560,-7.0,3.1450510000000005,-1.6921000440531897,-0.6631170610269111,0.7115406045136257
561,-7.0,3.1650814,-1.6844290384970035,-0.6655321655960238,0.7115406045136257
562,-7.0,3.1678101333333335,-1.6691344276650035,-0.6754653057730796,0.7115406045136257
563,-7.0,3.1739249499999995,-1.669106731373468,-0.6754883369826798,0.7115406045136257
564,-7.0,3.177401966666667,-1.6469804600996583,-0.6860303755429848,0.7115406045136257
565,-7.0,3.1839882500000005,-1.6466061782119965,-0.6860842636442299,0.7115406045136257
566,-7.0,3.62908669,-1.6425408879549408,-0.6894951575970573,0.7115406045136257
567,-7.0,3.71513045,-1.638631907609869,-0.6941976207368007,0.7115406045136257
568,-7.0,3.9096352000000003,-1.618588941308759,-0.7122669815735302,0.7115406045136257
569,-7.0,4.067593113333333,-1.6141088795827403,-0.7129882078647675,0.7115406045136257
570,-7.0,4.177466866666667,-1.610307259019905,-0.716509747858441,0.7115406045136257
571,-7.0,4.525520733333333,-1.5903816951931213,-0.7379721690769601,0.7115406045136257
572,-7.0,4.533344866666667,-1.558024900531185,-0.7734355253058406,0.7115406045136257
573,-7.0,4.775026366666666,-1.5576905519619164,-0.7742591575321841,0.7115406045136257
574,-7.0,5.073394250000001,-1.5309582823126964,-0.7990648932761183,0.7115406045136257
575,-7.0,5.1197095,-1.5276995655398562,-0.8056854080430087,0.7115406045136257
576,-7.0,5.645505066666666,-1.5236842231913157,-0.8171131901071105,0.7115406045136257
577,-7.0,6.1510066666666665,-1.5213272366632937,-0.824009985138058,0.7115406045136257
578,-7.0,6.363171,-1.5201064245404468,-0.827633772251686,0.7115406045136257
579,-7.0,6.679556433333333,-1.506834738710403,-0.832282122017677,0.7115406045136257
580,-7.0,6.907215099999999,-1.5048653436344122,-0.8305596003175727,0.7115406045136257
581,-7.0,7.764630950000001,-1.4779248271510899,-0.8314019285857399,0.7115406045136257
582,-7.0,7.767864950000001,-1.47047895436586,-0.8384171066578716,0.7115406045136257
583,-7.0,8.334369333333333,-1.4700566361898075,-0.8396166854838623,0.7115406045136257
584,-7.0,9.485764,-1.4633587012906857,-0.8348905923284137,0.7115406045136257
585,-7.0,9.928578766666666,-1.4453822586676501,-0.8416387194351712,0.7115406045136257
586,-7.0,10.181489500000001,-1.4400394868034685,-0.8416213795490542,0.7115406045136257
587,-7.0,10.9349555,-1.4296973707839113,-0.8398657879141044,0.7115406045136257
588,-7.0,10.992325125,-1.4223567657083183,-0.8426431415094248,0.7115406045136257
589,-7.0,11.257876,-1.421121071836257,-0.8411316503141589,0.7115406045136257
590,-7.0,11.276709999999998,-1.409537135104946,-0.8333296396291286,0.7115406045136257
591,-7.0,11.733165,-1.3969592914111508,-0.8180218412893214,0.7115406045136257
592,-7.0,12.133011,-1.3968554170069634,-0.8178140151584831,0.7115406045136257
593,-7.0,12.164388,-1.3934524675247313,-0.8187183077468918,0.7115406045136257
594,-7.0,12.687408999999999,-1.3860748365629696,-0.8284031186129004,0.7115406045136257
595,-7.0,14.104086833333332,-1.3839971935038367,-0.8327782274722517,0.7115406045136257
596,-7.0,14.420165375000002,-1.3831042496308206,-0.8346447794851373,0.7115406045136257
597,-7.0,16.273524333333334,-1.3664244957787797,-0.8576093363123313,0.7115406045136257
598,-7.0,16.510946,-1.3549628661398587,-0.8708218427720152,0.7115406045136257
599,-7.0,16.705131,-1.3405473135318255,-0.870541871509624,0.7115406045136257
600,-7.0,17.671896,-1.3356090113558396,-0.8578976665010356,0.7115406045136257
601,-7.0,17.901349,-1.334734269177897,-0.8556572415006932,0.7115406045136257
602,-6.0,-14.77404,-1.2866866000778787,-0.8280762650479088,0.886074505307991
603,-6.0,-13.7804185,-1.2811863805762704,-0.8147470138250716,0.886074505307991
604,-6.0,-10.789475,-1.2755980164980076,-0.8169901820921168,0.886074505307991
605,-6.0,-10.58514785,-1.275206955945545,-0.8171146393392645,0.886074505307991
606,-6.0,-9.670633,-1.271192277743471,-0.8182050412169377,0.886074505307991
607,-6.0,-7.461882166666666,-1.2636999063275853,-0.8170957695683857,0.886074505307991
608,-6.0,-7.46052525,-1.263174945110132,-0.8171399010842015,0.886074505307991
609,-6.0,-5.442445510000001,-1.2588104784265952,-0.8173126763353469,0.886074505307991
610,-6.0,-4.6360185,-1.2557418949603192,-0.8172347377233671,0.886074505307991
611,-6.0,-4.283116,-1.2514373959444791,-0.8142629211725029,0.886074505307991
612,-6.0,-4.1754294325000005,-1.2480124737607987,-0.8107965332752785,0.886074505307991
613,-6.0,-3.953753,-1.2477863840343488,-0.8100763213813317,0.886074505307991
614,-6.0,-3.5519307333333328,-1.2470962486630641,-0.8078793905018982,0.886074505307991
615,-6.0,-3.44413135,-1.2306638920477218,-0.7812637396605951,0.886074505307991
616,-6.0,-3.4036329,-1.2287656890475498,-0.7783658506547091,0.886074505307991
617,-6.0,-3.3652642000000004,-1.2202845276622858,-0.7696842848232532,0.886074505307991
618,-6.0,-3.1642904,-1.210978522529546,-0.7432137303819542,0.886074505307991
619,-6.0,-3.084767425,-1.1871761861192343,-0.7206203824884126,0.886074505307991
620,-6.0,-2.0092862,-1.1859902741621409,-0.717286393506423,0.886074505307991
621,-6.0,-1.8144055000000003,-1.1834151228355447,-0.7081875081918921,0.886074505307991
622,-6.0,-1.571806366666667,-1.1809835779620688,-0.6997226691910804,0.886074505307991
623,-6.0,-1.4578426000000002,-1.1770361562139564,-0.6929683057656255,0.886074505307991
624,-6.0,-1.0183255666666666,-1.1758729159795063,-0.6917836297308061,0.886074505307991
625,-6.0,-0.7120429499999998,-1.1637908532822407,-0.6698264235248282,0.886074505307991
626,-6.0,-0.6651844333333332,-1.1627526698972228,-0.6685020905678076,0.886074505307991
627,-6.0,-0.5748534,-1.144370949668292,-0.6232927876179709,0.886074505307991
628,-6.0,-0.56595534,-1.1319877395455002,-0.5911605977358977,0.886074505307991
629,-6.0,0.37935564999999993,-1.1301766825887725,-0.5859758440055438,0.886074505307991
630,-6.0,0.38526845,-1.110521143017323,-0.5441048421424124,0.886074505307991
631,-6.0,0.48502615,-1.1055048762099957,-0.5310194036638155,0.886074505307991
632,-6.0,0.6206519,-1.0928044018225171,-0.5017508640861906,0.886074505307991
633,-6.0,1.2447275000000002,-1.0847830162936338,-0.4835872142372852,0.886074505307991
634,-6.0,1.5672303,-1.0847302995576267,-0.48346829611697567,0.886074505307991
635,-6.0,1.7694621000000001,-1.0684040676076738,-0.4436670458533027,0.886074505307991
636,-6.0,1.8794268499999998,-1.060923352278727,-0.4274482244436402,0.886074505307991
637,-6.0,1.9652039000000003,-1.0471378018516022,-0.401473855051716,0.886074505307991
638,-6.0,2.16469575,-1.045532801325249,-0.398566777446468,0.886074505307991
639,-6.0,2.1703291666666664,-1.0387969924040976,-0.3873906406939716,0.886074505307991
640,-6.0,2.778326526666667,-1.038140716270702,-0.3859748386298905,0.886074505307991
641,-6.0,2.8699882199999998,-1.0347736886516212,-0.3798520562099368,0.886074505307991
642,-6.0,2.9360013499999997,-1.0334275458916646,-0.37633083399795053,0.886074505307991
643,-6.0,3.366328533333333,-1.0287388113183655,-0.3668052970143229,0.886074505307991
644,-6.0,3.5543639199999992,-1.011689010097346,-0.3308056404569388,0.886074505307991
645,-6.0,3.9057299650000004,-0.9957034148968429,-0.2890948809052096,0.886074505307991
646,-6.0,4.3290083500000005,-0.9929025615287154,-0.2849680770959748,0.886074505307991
647,-6.0,4.340896599999999,-0.9800073033042407,-0.25847445887241083,0.886074505307991
648,-6.0,4.491298633333334,-0.9794922778334241,-0.25791529882421277,0.886074505307991
649,-6.0,5.1218452,-0.9738927584220531,-0.24413886081872005,0.886074505307991
650,-6.0,6.1731067,-0.9532634881226417,-0.19354473069563732,0.886074505307991
651,-6.0,6.556567750000001,-0.9436048104491451,-0.16391321780978635,0.886074505307991
652,-6.0,6.851861500000001,-0.9419686829548234,-0.1608451514029793,0.886074505307991
653,-6.0,6.907754,-0.9412874718681691,-0.15845861261097746,0.886074505307991
654,-6.0,7.394354999999999,-0.9258655981188402,-0.13381748540641403,0.886074505307991
655,-6.0,9.247279175000001,-0.9244142254030318,-0.1285535306314689,0.886074505307991
656,-6.0,9.670544999999999,-0.9182439037657207,-0.10688831120593079,0.886074505307991
657,-6.0,10.460106249999999,-0.8983825718357278,-0.04155574928634568,0.886074505307991
658,-6.0,19.3088025,-0.8953817161411217,-0.030831205522644445,0.886074505307991
659,-6.0,20.388631,-0.8891305536096281,-0.007652857736557739,0.886074505307991
660,-5.0,-14.284684075,-0.8672464031317941,0.02286548898621956,1.0606084061023562
661,-5.0,-9.125639000000001,-0.8590098296751276,0.02975451671935332,1.0606084061023562
662,-5.0,-8.085367,-0.855357983792036,0.03429855100133492,1.0606084061023562
663,-5.0,-7.379623,-0.8515511616134426,0.04666060727426408,1.0606084061023562
664,-5.0,-6.4676204,-0.8359905144348719,0.08936056307621029,1.0606084061023562
665,-5.0,-5.581435,-0.8343808255541247,0.08976744842331733,1.0606084061023562
666,-5.0,-4.8789964999999995,-0.8266740625865614,0.10397904790483907,1.0606084061023562
667,-5.0,-2.4855525000000003,-0.8247852894001032,0.10444051527932652,1.0606084061023562
668,-5.0,-2.2682872000000005,-0.817110652611454,0.11551768410061247,1.0606084061023562
669,-5.0,-2.2392842999999996,-0.8093647230085876,0.12339085228254605,1.0606084061023562
670,-5.0,-1.3759887066666667,-0.8041778697261238,0.13494015394738249,1.0606084061023562
671,-5.0,-1.339646385,-0.8032558995195545,0.13785525761695863,1.0606084061023562
672,-5.0,-0.9253350046666667,-0.8028017779143682,0.1392914629234871,1.0606084061023562
673,-5.0,-0.5050378866666666,-0.7820078111445709,0.18607319534151864,1.0606084061023562
674,-5.0,-0.4292157666666662,-0.7798617175621098,0.19250170784766005,1.0606084061023562
675,-5.0,-0.10137850000000004,-0.7728918929089372,0.20512100436778682,1.0606084061023562
676,-5.0,-0.05103539999999995,-0.7544670657000899,0.2439617974108428,1.0606084061023562
677,-5.0,0.5557632,-0.7405327002798159,0.25360431725974225,1.0606084061023562
678,-5.0,0.8817284650000001,-0.7399761765940174,0.25521407301279503,1.0606084061023562
679,-5.0,0.9333393999999997,-0.7254602374987006,0.29620022637919496,1.0606084061023562
680,-5.0,3.7210763,-0.7084089302896347,0.33805718043719646,1.0606084061023562
681,-5.0,4.3355912000000005,-0.7077337165061627,0.3398975067590185,1.0606084061023562
682,-5.0,4.660048599999999,-0.7065223136397,0.34318750017087296,1.0606084061023562
683,-5.0,4.953249683666667,-0.6926032994895776,0.3613936021018674,1.0606084061023562
684,-5.0,5.714275,-0.6815235190847254,0.3736493387336207,1.0606084061023562
685,-5.0,7.2684417,-0.669433178189793,0.39069645468117253,1.0606084061023562
686,-5.0,7.786004433333335,-0.6481673364115864,0.43181866333117264,1.0606084061023562
687,-5.0,9.1672229815,-0.6361599364503902,0.452861701713487,1.0606084061023562
688,-5.0,9.34352625,-0.617015956274073,0.473368321578822,1.0606084061023562
689,-5.0,9.588107,-0.6137466876163982,0.4761833256681219,1.0606084061023562
690,-4.0,-12.345073,-0.6129350701944463,0.47756533644732196,1.2351423068967216
691,-4.0,-9.775970625,-0.6117190806455943,0.4796142300095351,1.2351423068967216
692,-4.0,-9.264795,-0.607060144068102,0.48299510813743834,1.2351423068967216
693,-4.0,-9.232543,-0.6056766221027714,0.4852073858605609,1.2351423068967216
694,-4.0,-9.089625125,-0.5895947939623232,0.4920671419981366,1.2351423068967216
695,-4.0,-8.204634166666667,-0.5669444140955668,0.5043802301266467,1.2351423068967216
696,-4.0,-8.197315,-0.5522022166633916,0.5024164991452378,1.2351423068967216
697,-4.0,-8.159774999999998,-0.5459801686621997,0.4992976895566375,1.2351423068967216
698,-4.0,-8.1120023,-0.5389201293918502,0.4931311544790249,1.2351423068967216
699,-4.0,-7.9230311,-0.5230454875305676,0.4992600270637953,1.2351423068967216
700,-4.0,-5.9701018333333336,-0.5177759662896321,0.49921385906767796,1.2351423068967216
701,-4.0,-5.90356415,-0.5089757623319632,0.49399712118668376,1.2351423068967216
702,-4.0,-5.6019063,-0.5013664147208869,0.48114644292290704,1.2351423068967216
703,-4.0,-5.53534635,-0.49936585712754716,0.4774467659510474,1.2351423068967216
704,-4.0,-5.523959633333334,-0.4821582681128393,0.4534945382630589,1.2351423068967216
705,-4.0,-4.78340612,-0.48069069049734664,0.4504804263253755,1.2351423068967216
706,-4.0,-3.958803085,-0.47413727283589147,0.4414340595848856,1.2351423068967216
707,-4.0,-3.9504707800000007,-0.46207705708618824,0.41506019763938745,1.2351423068967216
708,-4.0,-3.64487,-0.4389322589150121,0.37189658336976095,1.2351423068967216
709,-4.0,-3.3507130000000003,-0.4361017419145268,0.36457071366008503,1.2351423068967216
710,-4.0,-2.7400686875000004,-0.43154613810549575,0.3522330404097264,1.2351423068967216
711,-4.0,-2.4286666,-0.4281866709535672,0.34623921970775273,1.2351423068967216
712,-4.0,-1.9798278999999999,-0.4241872638007287,0.3371335660398072,1.2351423068967216
713,-4.0,-1.2746089999999999,-0.38559223713466606,0.24978023712786437,1.2351423068967216
714,-4.0,-1.24849787,-0.3814820654041327,0.23940685783871288,1.2351423068967216
715,-4.0,-0.7409447500000004,-0.37732571191242414,0.22711547589709574,1.2351423068967216
716,-4.0,-0.255767386,-0.3745852730910365,0.21927461407576912,1.2351423068967216
717,-4.0,-0.2251447749999998,-0.3652713769612022,0.1968360719398157,1.2351423068967216
718,-4.0,-0.011368150000000021,-0.35892260603196224,0.18366367221705127,1.2351423068967216
719,-4.0,0.32047691999999994,-0.3575494748230754,0.18116831417682816,1.2351423068967216
720,-4.0,0.3679813474999999,-0.35592526588232054,0.17821992824449112,1.2351423068967216
721,-4.0,0.43363445333333317,-0.3471895840785126,0.1560709024712982,1.2351423068967216
722,-4.0,0.65267165,-0.3456755297680104,0.153059324289899,1.2351423068967216
723,-4.0,0.6666817333333331,-0.34241768447528076,0.14695695491634664,1.2351423068967216
724,-4.0,0.8389011200000001,-0.34208299228185324,0.14633776652692643,1.2351423068967216
725,-4.0,0.9981186550000001,-0.33814410369710934,0.13899294185623684,1.2351423068967216
726,-4.0,1.3004970466666668,-0.3367464258473153,0.13508980629186892,1.2351423068967216
727,-4.0,1.5852536,-0.33653179285208146,0.13442947551453868,1.2351423068967216
728,-4.0,1.5864194,-0.3329509918822257,0.12357446494125458,1.2351423068967216
729,-4.0,1.6631690999999995,-0.3172929422200233,0.09138343401609453,1.2351423068967216
730,-4.0,1.908074475,-0.31262121794209813,0.08299050409500085,1.2351423068967216
731,-4.0,3.0971608333333336,-0.2989939353566732,0.05094068894642185,1.2351423068967216
732,-4.0,3.588506666666667,-0.2984506229445733,0.05000244108693156,1.2351423068967216
733,-4.0,3.5941532666666665,-0.2974619140469291,0.04830195238951205,1.2351423068967216
734,-4.0,3.70054705,-0.29103924724352614,0.03416379170514135,1.2351423068967216
735,-4.0,4.065674466666667,-0.2839375849453765,0.015921880811172167,1.2351423068967216
736,-4.0,4.7095303,-0.2790177121368233,0.0011039331577899505,1.2351423068967216
737,-4.0,5.009306,-0.26796614770273397,-0.028869212219312775,1.2351423068967216
738,-4.0,5.138992,-0.2666273975708774,-0.032743916729830826,1.2351423068967216
739,-4.0,5.4072304,-0.24956008198975524,-0.0720115112625935,1.2351423068967216
740,-4.0,6.21771295,-0.2463314728268488,-0.0810744653503038,1.2351423068967216
741,-4.0,6.660024820000001,-0.2443651682105444,-0.08650776420982124,1.2351423068967216
742,-4.0,7.5166007666666665,-0.2242812910124227,-0.136154874409648,1.2351423068967216
743,-4.0,7.6342196,-0.2133013159371155,-0.16397938705745402,1.2351423068967216
744,-4.0,7.7651005,-0.20303403745202153,-0.1898619095183958,1.2351423068967216
745,-4.0,7.907258000000001,-0.20258868812087627,-0.1909600792761096,1.2351423068967216
746,-4.0,9.3064866,-0.19572425686387154,-0.20842402562473883,1.2351423068967216
747,-4.0,10.419465333333333,-0.1942904859513646,-0.21236250708505752,1.2351423068967216
748,-4.0,10.5396365,-0.14184445889454972,-0.361742998521894,1.2351423068967216
749,-4.0,10.878000649999999,-0.13715491592952714,-0.3795288390420364,1.2351423068967216
750,-4.0,13.37359786666667,-0.12554771878233684,-0.4147087178524199,1.2351423068967216
751,-4.0,14.155866833333333,-0.12111410984243125,-0.4240522964785288,1.2351423068967216
752,-4.0,17.190711999999998,-0.11619548511467921,-0.43479417834634304,1.2351423068967216
753,-3.0,-18.577728999999998,-0.11503611945221737,-0.4391893481775138,1.409676207691087
754,-3.0,-16.857855,-0.10806821515496526,-0.46575011012114204,1.409676207691087
755,-3.0,-16.713806333333334,-0.10276460885053829,-0.48401339954034406,1.409676207691087
756,-3.0,-14.733690419999999,-0.10143468718620105,-0.4889684529342294,1.409676207691087
757,-3.0,-14.577619333333333,-0.08537028928905824,-0.535233156776985,1.409676207691087
758,-3.0,-13.66013775,-0.07284874854213115,-0.5638728375194296,1.409676207691087
759,-3.0,-12.605943333333334,-0.07018453638898439,-0.5692120255320412,1.409676207691087
760,-3.0,-12.527854666666665,-0.06569477312271432,-0.5825435322177163,1.409676207691087
761,-3.0,-12.421342466666667,-0.06336563835658587,-0.5880349243561532,1.409676207691087
762,-3.0,-11.1068925,-0.04317223850490979,-0.6386252862801612,1.409676207691087
763,-3.0,-10.034257,-0.03966176581907392,-0.6466855890535674,1.409676207691087
764,-3.0,-9.570515499999999,-0.039626232677592466,-0.6467837705452967,1.409676207691087
765,-3.0,-9.27388485,-0.03956683186716429,-0.6469478266318273,1.409676207691087
766,-3.0,-8.5858217,-0.03149614548952227,-0.6683415449592685,1.409676207691087
767,-3.0,-8.4499035,-0.026897625624399037,-0.6783336921753782,1.409676207691087
768,-3.0,-8.111183133333334,-0.015089106984312912,-0.7039664716894971,1.409676207691087
769,-3.0,-7.895225249999999,-0.01134553577736262,-0.7120683686703007,1.409676207691087
770,-3.0,-7.687477,-0.008947494990087143,-0.7175104759219129,1.409676207691087
771,-3.0,-6.9931120333333325,0.006399482029330811,-0.7504961950787257,1.409676207691087
772,-3.0,-6.604823066666667,0.00880660464323701,-0.7554559631362623,1.409676207691087
773,-3.0,-6.54404705,0.009438560279615297,-0.7567435541731936,1.409676207691087
774,-3.0,-5.930047,0.016456121761982467,-0.7715987893895172,1.409676207691087
775,-3.0,-5.911521927,0.0316567580243956,-0.8006202095584591,1.409676207691087
776,-3.0,-5.4351946333333325,0.033437812885787434,-0.8046469287374812,1.409676207691087
777,-3.0,-5.0986433,0.043726310232094265,-0.8277665898432931,1.409676207691087
778,-3.0,-4.791072834,0.046828857871238395,-0.8331720189749838,1.409676207691087
779,-3.0,-4.78750291125,0.055769074334270634,-0.8516545703577865,1.409676207691087
780,-3.0,-4.7600742,0.058426645385922106,-0.8568064495118594,1.409676207691087
781,-3.0,-4.5500727,0.059621301152098606,-0.8587766293818355,1.409676207691087
782,-3.0,-4.3987238333333325,0.06057299568211681,-0.8603315271174165,1.409676207691087
783,-3.0,-3.9998753333333332,0.06400711535487187,-0.8663864328811337,1.409676207691087
784,-3.0,-3.8186905,0.06734302298016419,-0.8715839571335673,1.409676207691087
785,-3.0,-3.56499705,0.07143302820246605,-0.8786527098207284,1.409676207691087
786,-3.0,-3.41406365,0.08686281909976071,-0.9018747137570989,1.409676207691087
787,-3.0,-3.38212856,0.09455318231707667,-0.9135329566177881,1.409676207691087
788,-3.0,-2.8394237666666666,0.09504793853390765,-0.9148283335834595,1.409676207691087
789,-3.0,-2.7302401999999995,0.09846534849846361,-0.9237371891525008,1.409676207691087
790,-3.0,-2.681184,0.09892727878838757,-0.9249349625580335,1.409676207691087
791,-3.0,-2.39804465,0.11216639011766993,-0.9546540770424246,1.409676207691087
792,-3.0,-1.99981705,0.11381246833692181,-0.9577427224233549,1.409676207691087
793,-3.0,-1.9650151412499999,0.11545074765842762,-0.96138611963764,1.409676207691087
794,-3.0,-1.813540325,0.11965832999216079,-0.971610640336648,1.409676207691087
795,-3.0,-1.6905174333333335,0.12591655494298376,-0.9863389796176979,1.409676207691087
796,-3.0,-1.6829258533333336,0.12674477288750674,-0.9882345534219955,1.409676207691087
797,-3.0,-1.6811373499999998,0.13397133353338186,-1.0011474953822488,1.409676207691087
798,-3.0,-1.5533458199999999,0.1346721602157556,-1.0023765131990447,1.409676207691087
799,-3.0,-1.32052073,0.13580060813886516,-1.0046191955960577,1.409676207691087
800,-3.0,-1.06405815,0.13610513954125536,-1.0053160655332107,1.409676207691087
801,-3.0,-1.0420650125000002,0.13886475429547046,-1.0107967473362585,1.409676207691087
802,-3.0,-0.9301931999999997,0.140778729159253,-1.014246895794025,1.409676207691087
803,-3.0,-0.9253836999999999,0.14786768472854891,-1.0274245206176376,1.409676207691087
804,-3.0,-0.7910643399999999,0.14902695770274568,-1.030076914808846,1.409676207691087
805,-3.0,-0.65985787,0.15010482493675595,-1.0325196971573827,1.409676207691087
806,-3.0,-0.6168305333333333,0.15295686213763285,-1.0385387687348133,1.409676207691087
807,-3.0,-0.56562753,0.15659837814643504,-1.0456495426012726,1.409676207691087
808,-3.0,-0.5088235000000001,0.15941804207543106,-1.0509568347994405,1.409676207691087
809,-3.0,-0.33671075,0.16505605079035096,-1.0619485270466889,1.409676207691087
810,-3.0,-0.28076356666666663,0.1722225670229381,-1.0761491070103857,1.409676207691087
811,-3.0,-0.122101545,0.17649392912420564,-1.0849549735078172,1.409676207691087
812,-3.0,-0.11616099,0.17782983719665008,-1.0876919495023507,1.409676207691087
813,-3.0,-0.049643875000000115,0.18386267715971477,-1.0998728485885931,1.409676207691087
814,-3.0,-0.0488092,0.18491553618738218,-1.1017290549341148,1.409676207691087
815,-3.0,0.07716420000000035,0.19891949011307267,-1.128379600677341,1.409676207691087
816,-3.0,0.49599203333333325,0.20427738894775696,-1.1369832901999426,1.409676207691087
817,-3.0,0.6192219333333335,0.21557868739391342,-1.1558119935757647,1.409676207691087
818,-3.0,0.62356085,0.21898078922915126,-1.1637686891336512,1.409676207691087
819,-3.0,0.9385087999999999,0.22191401490119778,-1.1702684686887266,1.409676207691087
820,-3.0,1.0166833,0.2221473255895048,-1.1708270776829508,1.409676207691087
821,-3.0,1.045197235,0.23558967288101115,-1.1858869048395366,1.409676207691087
822,-3.0,1.0597117333333335,0.24139128720174347,-1.1982661317446937,1.409676207691087
823,-3.0,1.1595233333333335,0.2470315455512154,-1.2010298580633194,1.409676207691087
824,-3.0,1.181728313333333,0.24824440392414593,-1.2012915659589436,1.409676207691087
825,-3.0,1.3043227,0.248491563339831,-1.2013390408850648,1.409676207691087
826,-3.0,1.30582592,0.2609455351395572,-1.2269470111472174,1.409676207691087
827,-3.0,1.388112666666667,0.2634217917649017,-1.2300572284739464,1.409676207691087
828,-3.0,1.4982820933333334,0.2654492968224039,-1.2298562357800071,1.409676207691087
829,-3.0,1.5183673,0.26622817442650876,-1.2297465128681777,1.409676207691087
830,-3.0,1.6659446,0.28100755184895826,-1.246399480320707,1.409676207691087
831,-3.0,1.7812298249999998,0.29155919234320926,-1.2705379354045394,1.409676207691087
832,-3.0,2.144490466666667,0.30440233400879446,-1.2848381736931993,1.409676207691087
833,-3.0,2.2425474333333333,0.30601547889350644,-1.2833395542407267,1.409676207691087
834,-3.0,2.4385765875,0.3210998579693342,-1.3019419775996401,1.409676207691087
835,-3.0,2.4663758000000002,0.3444581296330836,-1.2866776244432239,1.409676207691087
836,-3.0,2.8483777999999997,0.3452431352616593,-1.2853956066243335,1.409676207691087
837,-3.0,2.919663025,0.34633525573193513,-1.2849074928005897,1.409676207691087
838,-3.0,3.0075198,0.34799738769358424,-1.2871321013646149,1.409676207691087
839,-3.0,3.189496,0.3494421791488865,-1.2858921559676784,1.409676207691087
840,-3.0,3.3366516999999996,0.35393682888514644,-1.2849168616181634,1.409676207691087
841,-3.0,3.4775803,0.35808622481389746,-1.2802278203724908,1.409676207691087
842,-3.0,3.5905493999999996,0.37542197002899114,-1.2575627252387809,1.409676207691087
843,-3.0,3.82895,0.3846169611547762,-1.2642475357256524,1.409676207691087
844,-3.0,4.059787,0.38730962064976693,-1.26039762926579,1.409676207691087
845,-3.0,4.430767533333333,0.39336573465001523,-1.2660943597687389,1.409676207691087
846,-3.0,4.491244,0.39755179494668463,-1.26471022262204,1.409676207691087
847,-3.0,4.6001153,0.40724584568540306,-1.258092024643138,1.409676207691087
848,-3.0,4.824978475,0.40771736623215327,-1.2570163670128935,1.409676207691087
849,-3.0,5.217269746666666,0.40820335831217636,-1.2565243670774142,1.409676207691087
850,-3.0,5.42126575,0.41093710480176204,-1.2568645112839234,1.409676207691087
851,-3.0,5.660653700000001,0.4125472201198664,-1.253099381242976,1.409676207691087
852,-3.0,5.71330045,0.4196513503251619,-1.246295811864971,1.409676207691087
853,-3.0,5.8641135,0.4247152640199303,-1.2396744252474605,1.409676207691087
854,-3.0,5.906912233333333,0.4290541748751514,-1.23066130901044,1.409676207691087
855,-3.0,6.134364875000001,0.4375881373145869,-1.2296476611657936,1.409676207691087
856,-3.0,6.225445499999999,0.4477575492399884,-1.2183809050842163,1.409676207691087
857,-3.0,6.505729574999999,0.46002479154194603,-1.2079814936971947,1.409676207691087
858,-3.0,6.9261701,0.46389997684569306,-1.1967951824166203,1.409676207691087
859,-3.0,6.934641733333334,0.4708041095566524,-1.1882297208194146,1.409676207691087
860,-3.0,6.985302099999999,0.47114456171616653,-1.1881789322882834,1.409676207691087
861,-3.0,7.0869805,0.49140031797236466,-1.1509148318603175,1.409676207691087
862,-3.0,7.143961333333333,0.5067436959991021,-1.1359524202949876,1.409676207691087
863,-3.0,7.154423850000001,0.5227364001442332,-1.1097621950802368,1.409676207691087
864,-3.0,7.4849018,0.5444723024364043,-1.0472051024877327,1.409676207691087
865,-3.0,7.512897666666667,0.5470133988204335,-1.0369788316413122,1.409676207691087
866,-3.0,7.532627333333333,0.5486655358443783,-1.0302866046576011,1.409676207691087
867,-3.0,7.546930574999999,0.559662616939401,-0.9993970956621726,1.409676207691087
868,-3.0,7.9954944999999995,0.5640682442109785,-0.9834939761842176,1.409676207691087
